question_id,N,sign_entropy_gt,sign_entropy_ge,zero_mass,active_coordinates,cv_sigma,zero_variance_coordinates,top32_share,first32_share,first32_top32_intersection,corr_off_mass,corr_median_abs,corr_p95_abs,residual_mean_max_abs
1d4da289,506,0.9970948153047083,0.9970948153047083,0.0,96,0.4978878266104714,0,0.7591211803146097,0.7591211803146096,32,0.14944594672001602,0.003862766498836283,0.01444081555846835,1.2610685442753137e-16
1d4e3b97,474,0.9977576014311117,0.9977576014311117,0.0,96,0.4893046951777254,0,0.7565508205650511,0.756550820565051,32,0.15429752231831106,0.004694170085400113,0.01799483604579315,2.935415623652906e-16
1da05512,462,0.9977777742075556,0.9977777742075556,0.0,96,0.4960787740141315,0,0.760726714306824,0.760726714306824,32,0.14793469433035497,0.004138722958778299,0.014063204265980137,1.7951008644913245e-16
1de5cff2,473,0.9958102822626355,0.9958102822626355,0.0,96,0.499828370074585,0,0.7605696654895159,0.7605696654895162,32,0.14980921353637042,0.004211440101122992,0.01483244015683184,7.003441754176133e-17
1e043500,510,0.9967505017005897,0.9967505017005897,0.0,96,0.49842767077562733,0,0.7586481625624347,0.7586481625624347,32,0.15982005121042392,0.005346225808968595,0.01941382687234756,3.0797804393890984e-16
1f2b8d4f,522,0.9971581939574881,0.9971581939574881,0.0,96,0.5002999894330183,0,0.7615662322824654,0.7615662322824654,32,0.15675517856321924,0.0048582547797203935,0.019323770378817016,1.5914260118309834e-16
1faac195,494,0.9957001810348195,0.9957001810348195,0.0,96,0.5119612968290824,0,0.7693169427524513,0.7693169427524511,32,0.15007954882776525,0.004108562890037564,0.015447185863318664,6.52874066100421e-17
2133c1b5,523,0.9972842741871758,0.9972842741871758,0.0,96,0.5013031187782973,0,0.7640214319571494,0.7640214319571494,32,0.15599789422964924,0.004793785561810105,0.017109566311238895,9.329694442117711e-17
21436231,512,0.9978710125985056,0.9978710125985056,0.0,96,0.4998622662917076,0,0.7627940598847976,0.7627940598847976,32,0.15122789553936442,0.004351402332529191,0.01585519514182093,1.4577098209067607e-16
21d02d0d,497,0.9975391349002823,0.9975391349002823,0.0,96,0.4924970038702277,0,0.7555458590643862,0.7555458590643861,32,0.15148109782623045,0.004737116304690217,0.017246985060614815,1.637969884922326e-16
