seed,Fractional_R3,native_minus_intervention_pp
56001,0.24319099434005997,-0.6643847675649434
56002,0.21927062124820315,1.727652541620739
56003,0.219372442432703,1.7174704231707527
56004,0.22784642362989693,0.8700723034513608
56005,0.21995672479985867,1.6590421864551868
