question_id,N_archive,word_columns,char_columns,combined_columns,base_rep_fit_seconds,svd96_fit_seconds,itq96_fit_seconds_5seeds,query_transform_seconds,centered_doc_norm_min,centered_doc_norm_max,centered_query_norm
0a995998,484,39871,56026,95929,1.483571096999981,5.494716629000095,1.4522968810001657,0.03763461800008372,0.8193883913462656,1.020163039263633,0.945752934502546
0bb5a684,463,39498,56325,95855,1.4922633099999985,4.721701723000024,1.1322181549999186,0.05595809500005089,0.8617272347631524,1.0046365696024662,0.9662269483307423
0bc8ad92,443,39416,60118,99566,2.263854806999916,4.407403800000111,1.1205525959996976,0.06605277499988915,0.8463184761164516,1.0072616471752576,0.9568916528884147
0bc8ad93,486,40616,58016,98664,1.324967063000031,5.793428137000092,1.0944212790002439,0.05011365900008968,0.8162006904531477,1.0303441612882251,0.9547873226743847
0db4c65d,462,37861,57223,95116,1.6323918809998759,5.88066981299994,1.1234097650001331,0.019605809000040608,0.8609621351066197,1.0227979296899299,0.9529079233525565
0ddfec37,483,39384,61980,101396,1.6433772830000635,4.88935146100016,1.5453345280000121,0.06138911800007918,0.8177272379590818,1.0070169275794332,0.9936659968497273
0e4e4c46,481,39610,59033,98675,1.46478711199984,4.746715331999894,1.0729799550001644,0.024987824000163528,0.8420243145057177,1.0093321504032116,0.9873198798291941
0e5e2d1a,450,39143,60363,99538,1.3292383400000745,4.391342214999895,1.1588990039999771,0.07695876799994039,0.855701045008683,1.006963352311957,0.9959152026362591
0ea62687,460,39539,55747,95318,1.6425115759998334,5.1764873110000735,1.1751346149999335,0.019179763000011008,0.8392519596876665,1.0102452790077001,0.9587961725421572
0edc2aef,475,39360,57333,96725,1.8857593550001184,4.58672816100011,1.2997679470001913,0.033668653999939124,0.8389014653752441,1.000436747712508,0.9443929268002735
0f05491a,489,38707,56739,95478,4.236498495999967,5.6455904909998935,1.2976298509997832,0.026262048000035065,0.8476758162191973,1.0128042506112322,1.0041050707662562
10d9b85a,466,38512,57021,95565,1.4673732149999523,4.948420638000016,1.2619286880001255,0.027385532999915085,0.8323036304032716,1.002346155655716,0.895512176825061
10e09553,472,39700,58516,98248,1.607236475000036,3.7004303530000016,1.0277451490003386,0.034555598999986614,0.8536220735488759,1.0062257226787161,0.9860840569390593
118b2229,485,39025,57060,96117,1.1298590559999866,4.996914386000071,1.0218944449999299,0.016686273000004803,0.8499319466209627,1.0098151579581864,0.9315650132420096
1192316e,467,39240,56965,96237,1.8869227819998287,5.311674399999902,1.2735151730003054,0.10519493299989335,0.8413400786316886,0.9955913909788747,0.8855499851095143
129d1232,451,39620,57199,96851,1.4898997830000553,6.163992071999928,1.3278002839997498,0.02301388599994425,0.8523098186397167,1.0182585106165356,0.9482938575827676
1568498a,478,37990,61998,100020,1.7238527669999257,5.672456189999821,1.6103231790000336,0.035819280999930925,0.8650076603669032,1.0149611674279326,0.9177316945139159
15745da0,474,39068,56541,95641,1.7039909179999313,4.885475258000042,1.4170310360001395,0.029471404999981132,0.8472940093822268,0.9958305187681331,0.9958272216262064
157a136e,503,39231,55033,94296,1.9793106150000312,4.961633856000162,1.2856522540000697,0.021604453000009016,0.8468152936740421,1.0040970638155493,0.9858025123552112
16c90bf4,509,39157,59158,98347,1.344770095000058,5.70452298400005,1.4816508169999452,0.07285357499995371,0.8563373216692778,1.006683822348199,0.9170472852329532
184da446,473,37610,55765,93407,1.9613976630000707,7.035857900999872,1.619288859000335,0.035728313000163325,0.8641998283988674,1.0201826794128952,0.9793130522537026
18bc8abd,436,38497,57588,96117,2.3066765210000995,5.661971421000089,1.657601208999722,0.1799353170001723,0.8629505125560489,1.0034824926464139,0.9767190268950968
18dcd5a5,503,40402,56857,97291,1.3797834259999036,5.198405865000041,1.4173244700000396,0.08099488300013036,0.8444229190667586,1.0023583382234158,0.8766620229832104
1903aded,486,39053,55869,94954,1.604671647000032,5.9324736129999565,1.1279707379999309,0.0543324620000476,0.8493946779850492,1.003769651743026,0.8775843036603193
195a1a1b,515,39843,55532,95407,1.4063104750000548,3.8736054799999238,1.1832667680000668,0.02640487500002564,0.8018724294424885,1.0014749373477334,0.8993472327083657
19b5f2b3,482,38004,55588,93624,1.446444468999971,3.9107400369999823,2.203539249000073,0.02771448600003623,0.8670052954594627,1.0027421388192412,0.9644215297935015
1a1907b4,532,40414,57237,97683,0.9768251170000894,4.67248662399993,1.1484169600000769,0.04178111699980036,0.8367224611442368,1.0067415863458826,0.8847139420219963
1a8a66a6,501,39054,57007,96093,1.5141243909999957,4.686714846000086,1.2927538249998634,0.059590207000155715,0.8554226601325484,1.0144924471545718,0.9633767411269896
1b9b7252,466,38553,60372,98957,1.3127216999998836,4.785394269000108,1.5306125939998765,0.0663396739998916,0.8263371051579027,1.0007849090616383,0.9284827520307029
1c0ddc50,548,41042,61048,102122,2.0366773179998745,5.625030050000078,1.302414122000073,0.026434809999955178,0.7979548408753006,1.0053774877932267,0.9111985223742456
1c549ce4,462,39261,56301,95594,1.4488907180000297,5.731868480000003,1.6222382260000359,0.027846757000133948,0.8543780749093342,1.0013169167118938,0.981915666597789
1cea1afa,485,39108,59919,99059,2.0533581929998945,5.862418270000035,1.2058142759999555,0.07308289499997045,0.8548262230493148,1.0058192542324236,0.9950489045997146
1d4da289,506,40115,57917,98064,1.8723709590001363,5.311879521000037,1.0576005809998605,0.03739036699994358,0.8534294877056579,1.0002511930922362,0.9354551444118473
1d4e3b97,474,39475,57801,97308,2.2801183349999974,5.287341560000186,1.2699201590003213,0.05723418900015531,0.8525604722577923,1.0104347574329298,0.9592801975295808
1da05512,462,40903,62241,103176,1.9559171600001264,6.115805358999978,1.5825045089998184,0.03557445599994935,0.8457158798841814,0.996370567223262,0.9594970172563233
1de5cff2,473,40591,60583,101206,2.011687714000118,4.98799586899986,0.9869011399998726,0.03080151900007877,0.8536818282421208,1.0112542185223479,0.9640866584128215
1e043500,510,39648,58236,97916,1.1787743620000128,5.056191952000063,1.010620231000189,0.0363492489999544,0.8196764261448902,1.0001098871982368,0.9782758575084888
1f2b8d4f,522,39913,58513,98458,1.8487878989999444,6.497080131000075,1.6414736340000218,0.03581800500001009,0.8389406591323996,1.0062758062612198,0.957832756864999
1faac195,494,39400,61216,100648,1.6722310249999737,4.637191728000062,1.440974224000115,0.034345939999980146,0.8555437873031211,1.0149326426681848,0.9868890131226947
2133c1b5,523,38615,55431,94078,1.6561480469999879,6.7136544539998795,1.2552478499999324,0.11429610000004686,0.835785849356698,1.0003970705042673,0.9407785645989715
21436231,512,39656,58902,98590,1.7254901990000917,4.493196731000012,1.2071055009997735,0.049427991000015936,0.8411544288315455,1.0095936220473514,0.9941583197405853
21d02d0d,497,39922,58111,98065,1.1204078709999976,4.312767918999953,1.3761279229997854,0.025905440000087765,0.8286354750442609,1.0143415657150128,0.9272160972226637
22d2cb42,473,39564,60764,100360,0.903488778999872,4.3006256329999815,1.2583587649996844,0.020094899000014266,0.8344099907487156,1.0039216880277462,1.004249630335665
2311e44b,493,39289,56731,96052,1.7721787310001673,4.084721326999897,1.2134765909997896,0.024917945999959557,0.8582335303067837,1.006073577664722,0.9978400431057628
2318644b,523,38889,59310,98231,1.689980437000031,5.0906565650000175,1.410377230999984,0.13146994199996698,0.8656495098377907,1.0068172552319445,0.951853033393471
25e5aa4f,506,38994,56558,95584,0.9128769750000174,5.731057238000062,1.149294677999933,0.017306121999922652,0.8423306181128238,0.9980269394070893,0.9770160587998801
2698e78f,478,39362,60878,100272,1.3328636799999458,6.390670941000053,1.6505881629998385,0.05170587899988277,0.8555631315210264,1.015284973215182,1.0018313102545713
26bdc477,498,39139,54317,93488,1.036188248000144,4.4959595090001585,1.1225546220002798,0.051193746000080864,0.8342665454196738,1.0163435422199123,0.982909309004398
27016adc,491,39307,58146,97485,1.8871643029999632,6.05355575800013,1.3203467190003266,0.01925634999997783,0.8548064829860001,1.013296390347139,0.971557025096215
2788b940,475,37231,55742,93005,1.6545334779998484,4.745717626999976,1.844961592000118,0.07999855200000638,0.843969536905432,1.016261654320201,0.9560493342951151
28bcfaac,500,39422,62445,101899,1.324812976999965,5.409272271999953,1.403436936999924,0.036161870999876555,0.8447036421714379,1.004623771761043,0.9482547642727852
28dc39ac,431,38598,57902,96532,1.3223547790000794,5.47402542299983,1.1436871840001004,0.045288864999974976,0.8751931833274762,1.0047468329932912,0.94789570515835
29f2956b,496,38058,62206,100296,1.1657203400000071,4.024429364000071,1.1860209249999798,0.05255097199994907,0.8437878262873786,1.0132210601811458,0.9468396279621659
2a1811e2,479,39384,57031,96447,1.139036767000107,4.413826424000035,1.3553849990003073,0.03899281700000756,0.8511803253587832,1.0072600652677424,0.9847439214974805
2b8f3739,491,39064,55945,95041,1.9371380519999093,4.260415521999903,1.7363495540000713,0.07371963499986123,0.8469183047251191,1.0177676481663052,0.9492157049017922
2bf43736,478,38922,55902,94856,1.353082996000012,6.479401891999942,1.5143821599999683,0.08751911000013024,0.8383542139274407,0.9996009743235041,0.9895598273584238
2c63a862,529,39045,58160,97237,1.5409537319999345,4.782333107999875,1.1458891340000719,0.018065937999836024,0.8379180167390857,1.0184021399671581,0.8819912535896166
2ce6a0f2,480,39472,57487,96991,1.4402356330001567,5.251186298999983,1.6071565800000371,0.04033497900013572,0.8452565657076592,1.018720865086837,0.9050644327478211
2e6d26dc,494,38355,58261,96648,1.6521593910001684,4.715613236999843,1.3903847109997969,0.03416801999992458,0.8216974858022528,1.0075673174934536,0.9558464516709602
2ebe6c90,485,39238,56592,95862,1.0235830100000385,4.277502727999945,1.042088012999784,0.017641327000092133,0.8544381969967781,1.0174238364052397,0.9796489129742351
2ebe6c92,487,38980,60804,99816,1.8938995749999776,4.830722042000161,1.119997771999806,0.022320805999925142,0.8496250673441903,1.008610517530945,0.9188112602928805
311778f1,500,40759,57052,97843,1.1670181099999581,4.895579926999972,1.061278754,0.016989211999998588,0.8233622918581694,1.0120999920686309,0.9601528659884981
32260d93,524,38271,60300,98603,1.4649566459997914,4.361392679000119,1.2032440209998185,0.024296717999959583,0.8444468811719792,1.0208763100728517,0.9679373928426934
3249768e,475,39752,59111,98895,1.685561565000171,5.275875692,1.3950015069997335,0.0379348100000243,0.8578467013105625,1.0074724550757577,0.9436304317635166
352ab8bd,539,38855,58697,97584,1.5981402029999572,5.192828024999926,1.2055259230000956,0.073906425000132,0.820862842274467,1.019223786838784,1.002181786955021
35a27287,519,38525,54190,92747,1.5260827130000507,4.413954123000167,1.0342702259999896,0.017955742999902213,0.8560418881671942,1.0037053707251868,0.9429225973328823
36580ce8,545,39287,61010,100329,1.2452036849999786,5.19589036800005,1.5954248340001413,0.04157843099994807,0.8077203668592927,1.0249163461050368,0.9007009724708314
36b9f61e,490,39969,58261,98262,1.791983097999946,4.655657474000009,1.68818925900041,0.03544975900013014,0.8456656150523368,1.0041574459241602,0.9853398198676376
370a8ff4,498,38798,59959,98789,1.2821099759999015,4.50200555299989,1.3823094829999718,0.05283020599995325,0.8454027277669274,1.0177036052981474,0.9636111044215355
37d43f65,533,38799,57780,96611,0.9999553049999577,3.97084248200008,1.4094267910001008,0.02594731299996056,0.8572957871306607,1.0123137709991794,0.993818662029596
37f165cf,567,39734,57250,97016,1.2587265619999926,4.241274256999986,1.1863338610003211,0.016730251999888424,0.835615694191827,0.9964282438598345,0.9891654173489678
38146c39,538,38234,57604,95870,1.2870590720001474,3.8681450279998444,1.3102284330000202,0.031228413000008004,0.850003089049629,0.9950865034584376,0.8713980768853179
3a704032,479,40376,58888,99296,2.1697008619998996,6.487571382999931,1.1562843649999195,0.045683830999905695,0.8762913558211891,1.0195021655569185,0.9398690592016979
3b6f954b,470,39144,61992,101168,1.3185419369999636,5.1191754160000755,1.6646042759999773,0.038537088999987645,0.8542490368876532,1.00864252631167,0.9412598704351091
3ba21379,431,40231,60554,100817,1.4699550850000378,4.1014651279999725,0.9654368829999385,0.04314783899985741,0.8517683728468584,1.0098287679409308,0.9235376500024217
3c1045c8,542,39200,60735,99967,2.2277518739999778,4.47406971800001,1.5785514290002993,0.0800668899998982,0.8473518915554732,1.01005262634508,0.9620952344923082
3d86fd0a,526,38595,58847,97474,1.7507313869999734,5.565079395999987,1.5760785910001687,0.043264236000140954,0.8269231017954716,1.003047316979067,0.981714027736587
3e321797,490,39587,58539,98158,1.161746993999941,5.70629229899987,1.361912557999858,0.04869047500005763,0.865689497338886,1.0214513020374456,0.9537318855476707
3f1e9474,515,40307,54634,94973,1.1424182350000365,5.364835820000053,1.492206311000018,0.061320957000020826,0.8388712119895054,1.0039325097920675,0.9548833895970477
3fdac837,453,38511,58492,97035,1.5603747730001487,5.203508604000035,1.644623707999699,0.045540103000121235,0.8622160036212186,1.0195519357651348,0.9480361042655582
3fe836c9,449,39952,59126,99110,2.5748328340000626,4.3729185709999,1.4261579400003939,0.033617212999843105,0.8288955056394219,1.0064247350969484,0.9638258730375302
4100d0a0,523,39009,57191,96232,1.6405506959999911,4.412246557000003,1.1950403870000628,0.026257182999984252,0.8080145714144525,1.0020226438561364,0.9964255698980008
41275add,531,39762,58888,98682,1.626393453999981,7.10830560699992,1.7672483860001194,0.11127052400001958,0.8226329375492402,0.9956530036371147,0.9136625121694143
41698283,476,38898,58933,97863,1.582873248999931,5.387727453000025,2.0471572889998697,0.10710363099997267,0.8610085193495295,1.0146436030235912,0.9357753819798298
42ec0761,521,39047,59434,98513,1.224675366999918,4.345141597000065,1.1166792439998972,0.022266517999923963,0.8404272586885606,1.0009180002346432,0.991480982044279
4388e9dd,477,39652,57673,97357,2.086604029,7.799955640000007,1.1595915199998217,0.0361193749999984,0.8486443267662482,1.0067044692377336,0.9558219782799438
45dc21b6,485,38099,60628,98759,2.112191619999976,5.804028861000006,1.6749798450000526,0.039091325000072175,0.8527366187368096,1.014088722051893,0.9974916456457519
46a3abf7,503,39407,55831,95270,2.047420726999917,5.03951310299999,1.6685625669997535,0.03805428900000152,0.8288603944968452,1.0044430440440644,0.8994487961023676
488d3006,509,38987,59141,98160,1.5034270710000328,5.187567925999929,1.4027248859997599,0.07517445200005568,0.8503914926937702,1.0028442260236148,0.9751180206788408
4adc0475,490,40400,57060,97492,1.5017395400000169,5.2145027149999805,1.45021885999995,0.0641708269999981,0.8531354690951838,1.0017150599183342,0.9673440961824679
4b24c848,514,38896,57833,96761,2.0242109469998013,3.9164260659999854,1.3805891430001793,0.04483961300002193,0.8465834728066995,1.012091883454965,0.9862929354680744
4baee567,514,38949,59771,98752,1.8640556699999706,7.133191866000061,1.1519662359999074,0.06672518400000627,0.8226003412840038,1.0136734075673532,0.9763394797741276
4bc144e2,530,40295,59621,99948,2.068564244999834,5.262755657000071,1.4896885609998662,0.041883209999923565,0.8413542573506503,1.0118687623969445,0.9862583587321851
4c36ccef,521,38407,58095,96534,1.6979608670001198,5.138156262999928,1.7974405140000727,0.09314031100007014,0.8308874182384499,1.0235547508221359,0.986712428613872
4d6b87c8,516,40040,58488,98560,1.1546170920000804,8.739059238999971,1.3018816110002263,0.05935596099993745,0.8193519912295486,1.004848325774946,0.9872785607792025
4dfccbf7,521,39459,57697,97188,1.2522900349999873,4.281116995000048,1.255245966000075,0.05359641999984888,0.8442454310243664,1.0124985850830495,0.9503491145614682
4dfccbf8,455,39632,60251,99915,1.4187660899999628,6.330814605000114,1.1215033319997474,0.032979629999999815,0.8469890027072579,0.9946670339639132,0.9309795915815058
4f54b7c9,491,36427,54817,91276,1.4038267830001132,4.685867397000038,1.4242675950004013,0.029845304999980726,0.8287524360683648,0.9989691326673615,0.9726998976889919
4fd1909e,554,39466,58665,98163,1.1504503999999542,5.722689699999933,1.7012356109999018,0.12595707499997388,0.8430641704815106,1.0054747151504664,0.9728653981020534
5025383b,446,37158,61678,98868,1.4140977469999143,5.782905064000033,1.367170557000236,0.026876179000055345,0.8221193303200569,0.995373947397924,0.9819497377817731
505af2f5,501,39386,60142,99560,1.6745096780000495,5.570676400999901,1.6855321539997021,0.040183310000202255,0.8464937787042003,1.0146313342666682,0.935164979399709
50635ada,531,40233,59136,99401,1.260164885999984,5.139298483999937,1.1816599589999441,0.018980356000156462,0.8387725636547747,1.0109549433346638,0.9830632735411495
51a45a95,529,40579,57803,98414,1.2575472329999684,5.580059604999974,1.237210416000039,0.05278321599996616,0.8416576948329667,0.9998724377013388,0.9904354304108219
51b23612,481,38326,57771,96129,1.9351794659999086,5.074836345999984,1.4200974840000526,0.05668895500002691,0.8381249777550779,1.0049064228206483,0.9691360936701947
51c32626,490,38106,58685,96823,1.9612055430000055,6.059171372000037,1.6136346249998041,0.062476734000028955,0.8373741277795862,1.0026818687066557,0.9775826869732378
54026fce,472,40835,61536,102403,1.0512326119999216,4.080015230000072,1.1138102020001952,0.06769717299994227,0.8442720202817627,1.0294971596557845,0.888973752596223
545bd2b5,461,39097,57616,96745,1.046371233000059,5.866870501999983,1.3132669180000676,0.053896395000037955,0.8522339663432875,1.001938428621461,0.9571616939133377
55241a1f,514,39452,58496,97980,1.0439926159999686,5.280628603999958,1.17202832199996,0.03359916199997315,0.8503369361935775,1.007809855923727,0.9756631276539262
561fabcd,495,39307,63365,102704,1.8134221870000147,5.80170159499994,1.4492700789999162,0.046289845000046626,0.8573040025221099,0.9968487036678756,0.9216738160667982
577d4d32,487,40487,57801,98320,2.634069892999946,5.506158239000001,1.2942847760000404,0.08125358699999197,0.8498235888910192,1.0032766884425075,0.8476324354117366
57f827a0,495,40181,60545,100758,1.5890887310001744,5.389837213999954,1.4796000689998436,0.09853075699993497,0.8455114032321877,1.0162941296476578,0.8996874905133226
5809eb10,606,40017,56636,96685,1.292775840000104,4.824278212000081,3.012481724000054,0.05529551499989793,0.8264524636551323,1.0061510586494231,0.9943176750294195
5831f84d,422,38886,59036,97954,1.2018418279999423,4.14719272100001,1.1651732150000953,0.03071417699993617,0.8499758432112089,1.0144627401206316,0.9881963872086752
58470ed2,471,40124,59736,99892,1.7863516229999732,6.205181516999801,1.464580597999884,0.026644674999943163,0.8579710859495243,1.018423976453962,0.8954925003280281
58bf7951,616,37581,56613,94226,1.1412601539999514,5.205760929999997,1.1038208179999174,0.01695514000005005,0.8200701330999548,1.0045420180597822,0.9151879992507047
58ef2f1c,518,38011,55683,93726,1.245295427999963,4.7919437790000075,1.3319287680001253,0.03190254300000106,0.8220763656275998,1.016131716372323,0.9593063508672286
59524333,528,37343,56655,94030,0.911463342999923,3.8399976089999655,1.2041704600003413,0.033333070000026055,0.870924100265484,1.0175274021501604,0.9557667617288634
5a4f22c0,487,39511,55687,95230,2.2280322940000588,5.016527202000134,1.3929148629999872,0.08302154300008624,0.8398537119959322,1.0109248890040687,0.9646590970841653
5a7937c8,419,39137,61956,101125,2.1080113389998587,5.293904139000006,1.2332373730000654,0.043536566000057064,0.8475058897200384,1.0160994951629503,0.9526245039897203
5c40ec5b,479,40964,59762,100758,1.4784012069999335,4.241288817000168,1.26109608999991,0.11510857600001145,0.8447936140954505,1.0138234826017078,0.9889757232875109
5d3d2817,510,38544,56771,95347,1.308640127999979,5.114688125999919,1.271495591000189,0.02852434200008247,0.8283662219778919,1.0146815701433207,0.9736557977028275
5e1b23de,445,37651,58247,95930,1.2385002999999415,4.3892281509999975,1.201296266999634,0.05610248099992532,0.8351965827322331,1.0311896126398197,0.925556829421788
60036106,483,38789,56511,95332,2.094163895999827,4.381268004000049,1.285425825999937,0.03932780500008448,0.8519831153654804,1.012409497552234,0.9743948814457666
60159905,448,40065,58166,98263,1.6500025699999696,6.805041544999995,1.4179494519996751,0.04577625799993257,0.8576364830527847,0.9981722515422484,0.9538441563589216
603deb26,472,39618,60207,99857,1.4085853699998552,4.236447783999893,1.2333042019999993,0.028623350000088976,0.851393590676229,1.0200611587610804,0.9817334746625329
60472f9c,454,36921,55658,92611,2.267669903000069,6.070944943999848,1.756079346999968,0.06980104699982803,0.8569119409635736,1.0069004952939888,0.9612970098965562
6071bd76,482,39518,57352,96902,1.85610303999988,6.71262377700009,1.5854144039999483,0.027065593000088484,0.8153705652947555,1.006061873794699,0.9831086787160914
60bf93ed,494,40735,60459,101226,1.6709199330000502,6.375566344000163,1.5514791029997923,0.07087333799995577,0.8385506764683326,1.003165789316848,0.9674326361454
60d45044,541,40560,62755,103347,1.3326393629999984,5.624431769000012,1.5953827790000332,0.03773472699992908,0.8382265144851334,1.0181341883911552,0.9347662286296283
618f13b2,506,39306,56853,96191,2.021644826999818,5.469623820000152,1.4023636010003884,0.02488848699999835,0.8271929246697891,1.0010662669097217,0.9851461036800041
61f8c8f8,459,39766,56741,96539,1.5753500840000925,5.632986217000052,2.0891316020001796,0.05927687100006551,0.8364494325953541,1.0011108614548838,0.9456249013422418
6222b6eb,497,40465,59215,99712,1.7338537119999273,5.746010927000043,1.4955416270001933,0.12056157500001063,0.8339456198983719,1.0100242391646246,0.9592861753437059
6456829e,488,39873,61003,100908,2.2502505190000193,4.961952574999941,1.2072190729995782,0.02836715400007961,0.8453408763744913,1.0165419278713737,0.9665393769156785
65240037,489,40070,60122,100224,1.7213573409999299,3.9727930700000798,0.7896935479998319,0.01646464800001013,0.8463229360081679,1.0218647081384447,0.9855264943880361
6613b389,452,39713,55526,95271,1.1934204619999491,3.8376828309999382,1.2589806719995522,0.07365866199984339,0.8694730466777085,1.0007832308808962,0.9821067200564463
66f24dbb,507,38653,60091,98776,1.4091269059999831,5.6572993170000245,1.2586271549999992,0.04791365500000211,0.8514592850158789,1.0104800568758823,1.0093058340230612
67e0d0f2,510,39573,56551,96156,1.5901241199999276,5.089061179999817,1.180029599999898,0.018124516999932894,0.8514338170855422,1.0173538767999297,0.924768831991149
681a1674,476,39758,61472,101262,1.1875721440001143,4.64863261000005,1.110401925999895,0.03932469999995192,0.8493611090680352,1.0115480502724614,1.0032580462549254
69fee5aa,483,38162,57113,95307,1.6645283899999868,5.808158164999895,1.2571752549999928,0.02059693299997889,0.8413932986441537,1.007317977860904,0.978182483539492
6a1eabeb,413,38714,56135,94881,2.244728329999816,4.53490312200006,1.3819530459998077,0.02915547499992499,0.8670545276215244,1.0066996806799753,0.9865655725252207
6a27ffc2,493,39656,60041,99729,1.5213266069999918,6.570742563999829,1.197926592000158,0.020564667999906305,0.8357364276340119,1.0118156423713123,0.9952228670539732
6ade9755,513,38308,56298,94638,0.9800439349999124,4.500717145000067,1.2241010009997808,0.01740926299999046,0.8493631720619248,1.0100835281018754,1.004553060677005
6ae235be,454,40476,60737,101245,1.6216397339999276,5.4101488799999515,1.6832162100001824,0.05182369199997083,0.8195807356608694,1.0077153120384124,0.9688476527039994
6aeb4375,468,37990,60672,98694,3.5425022179999814,6.400174717000027,1.393358059000093,0.1870705740000176,0.8406869612435764,1.019250504915716,0.9851259442130768
6b168ec8,482,41125,59562,100719,1.486447073000022,5.39620121300004,1.127001854000241,0.017546384999945985,0.8151951496674017,1.0059660196900297,1.0127077000470306
6b7dfb22,471,39904,57311,97247,1.6221910640001624,4.1045900789999905,1.3095134750001307,0.0793057040000349,0.8285857310704551,1.0002767807778323,0.9014578640389954
6c49646a,429,39889,57346,97267,1.8471611370000574,5.042549323000003,1.6853974569996808,0.04082371799995599,0.8226937368419859,0.99957595355784,0.9833374309758377
6cb6f249,470,38968,59341,98341,2.3776800830000866,5.707952778999925,1.4339153240000542,0.033502064000003884,0.8429488503543865,1.0093828479633473,0.9740239762831664
6d550036,505,36756,56144,92932,1.7692546460000358,5.218897085000208,1.1828993600001922,0.016927828999996564,0.8498704106935977,1.0189566689905463,0.9397264623105912
6e984301,513,39420,55765,95217,1.4291689619999488,5.551349273999904,1.1477219369999148,0.05616015700002208,0.8440088962619648,1.0179943067257395,0.9232627640610606
6e984302,460,39115,53955,93102,1.39863371499996,5.375954757000045,1.1184158450000723,0.04186333799998465,0.8500904809309009,1.0028737697953718,0.8894894690557311
6f9b354f,500,39631,58725,98388,1.2172874269999738,4.701405566999938,1.2805058649998955,0.03503730399995675,0.8533149453850678,1.0009478221709711,0.9680040604977168
7024f17c,483,38928,58346,97306,1.4300049390001277,5.2498582729999725,1.4539414910002506,0.05475516499996047,0.8582714315873842,1.0067717216592942,0.9667847473503915
70b3e69b,495,39294,62309,101635,1.1333510310000747,6.513960225999881,1.492162496000219,0.057557517000077496,0.8544563828972616,1.0102273535387993,0.9744647741545945
71017276,614,38666,62575,101273,1.5322034189998703,7.240669103000073,1.1721593539998594,0.1482640449999053,0.8617797316337759,1.0183701261336198,0.958549016919677
71017277,493,40590,57995,98617,2.036209650000046,7.810046116999956,1.3710836580000887,0.04957930199998373,0.848001870427152,1.0059997069194446,0.9687329841472326
71315a70,514,39642,55194,94868,1.7442683469998883,5.807808251999859,1.6179346779999833,0.05539755199993124,0.846883559881651,1.0246761932328385,1.0052278347316181
7161e7e2,550,39679,59894,99605,1.5162058539999634,6.270011636000163,1.7076120269996409,0.1022805719999269,0.8627495672796491,1.0033745711230617,0.994490901002048
71a3fd6b,439,38510,58172,96714,1.6836803410001266,5.655333532999975,1.6449493799998436,0.10680360899982588,0.8167485773353,1.0334987800477415,0.9918088528238157
720133ac,466,39260,56196,95488,2.0963139739999406,5.147518212000023,1.3142629789999773,0.029530586999953812,0.8141063844407681,1.0069701088106793,0.9681227700387269
726462e0,501,39511,59256,98799,1.608786632000033,5.781721400999913,1.4029479599997785,0.029053012000076706,0.8514649251713142,1.004219815459032,0.8625226072775236
72e3ee87,496,39671,59879,99582,1.8945305249999365,5.823432895999986,1.599327796000125,0.08841003699990324,0.8554130253267797,1.010631151806291,0.9871775983710311
73d42213,516,38406,57278,95716,1.825372133999963,6.448019994999868,1.5978355179997834,0.018610173000070063,0.8041248477267123,1.0043151863697548,0.9399176116840285
7401057b,446,38696,63357,102085,2.386425598999949,4.907622920999984,1.310694115999695,0.0663945149999563,0.853300491333668,1.019011462599822,1.0028419870543783
7405e8b1,469,40289,58151,98472,2.542279747999828,5.48594028399998,1.3027370200002224,0.0507659390000299,0.7837049456640124,1.0043960233587124,0.9762838292403738
7527f7e2,490,39746,57759,97537,1.377377413999966,5.471207653999954,1.4873847200001364,0.035914921999960825,0.843835058248976,0.9978338399171492,0.9580985959942887
75499fd8,491,39082,59742,98856,1.5618250559999751,4.900188475999926,1.2040955000001077,0.031997967000052085,0.8493598156940766,1.0252023673563548,0.9872391533046775
75832dbd,474,38339,57279,95650,1.9041649529999631,4.236831964999965,1.0490040179997777,0.02287284199996975,0.8419963720626391,1.014151633705059,0.9091725749175367
75f70248,466,39778,56509,96319,1.8230266939999638,5.388848136999968,1.4858730970001943,0.03247591900003499,0.847556790739009,1.0064372911166757,0.93939089981345
76d63226,489,38978,57255,96265,1.2791341980000652,4.738305551000053,1.2582146580000426,0.07022474699999748,0.8401264709326465,1.0108632033959994,0.9302553000254534
778164c6,542,38148,57056,95236,1.5046741579999434,3.8365675820000433,0.8043200730003264,0.016203203000031863,0.7638506076463739,1.0156673958695457,0.9722187732063902
77eafa52,527,40354,58923,99309,1.4714964499999041,5.492063943999938,1.3450219490000563,0.06056875100011894,0.8310078739888297,1.0049732196977443,0.9655798046488536
7a87bd0c,506,39369,55949,95350,1.8896744349999608,6.266143833999877,1.2521560249997492,0.054500327999903675,0.8269072185715929,1.0064314228495932,0.9910315140811763
7a8d0b71,489,39694,56134,95860,1.7258746940001402,4.651148062999937,1.2277900770002361,0.04754459800005861,0.8523566141130449,0.9970039252121069,0.9369422325237943
7e00a6cb,564,39508,61539,101079,1.7420956170001318,6.10544645799996,1.549452159999646,0.05909981900003913,0.8224599120656847,1.0191105182949527,0.9109238785149901
7e974930,502,39480,61988,101500,1.8337188800001059,3.874582021000151,1.537265934000061,0.05754768399992827,0.85014606048092,1.0016058244035801,0.9932015715074298
8077ef71,554,37878,58320,96230,2.2355689840001105,4.363677078999899,1.3214524330003314,0.03599500200016337,0.8329773470944484,1.024176234997367,0.9708845574317692
