question_id,itq_seed,N_archive,spearman_sign_hamming_vs_itq_hamming,sign_distance_mean,itq_distance_mean,spearman_median,spearman_min,spearman_max
129d1232,505,451,0.2557925317295386,48.248337028824835,48.13968957871397,,,
1568498a,101,478,0.12236515537225413,47.77405857740586,48.14225941422594,,,
1568498a,202,478,0.17161883316187945,47.77405857740586,48.03138075313807,,,
1568498a,303,478,0.1806657200085912,47.77405857740586,48.36401673640167,,,
1568498a,404,478,0.1169354259634413,47.77405857740586,48.14644351464435,,,
1568498a,505,478,0.2166796755793244,47.77405857740586,47.94142259414226,,,
15745da0,101,474,0.0007015180157741503,47.80801687763713,47.67088607594937,,,
15745da0,202,474,0.039793435858640896,47.80801687763713,47.95569620253165,,,
15745da0,303,474,0.08983526255759125,47.80801687763713,48.00632911392405,,,
15745da0,404,474,0.09088746554533501,47.80801687763713,47.86286919831224,,,
15745da0,505,474,0.17086767401763234,47.80801687763713,47.881856540084385,,,
157a136e,101,503,0.1901801689433662,47.76938369781312,47.8727634194831,,,
157a136e,202,503,0.20988972329534936,47.76938369781312,47.95825049701789,,,
157a136e,303,503,0.20537569071849548,47.76938369781312,48.07157057654076,,,
157a136e,404,503,0.2168597813057497,47.76938369781312,48.363817097415506,,,
157a136e,505,503,0.210372304823754,47.76938369781312,48.19681908548708,,,
16c90bf4,101,509,0.14995794856907904,47.5049115913556,47.99803536345776,,,
16c90bf4,202,509,0.27224046716182293,47.5049115913556,48.23968565815324,,,
16c90bf4,303,509,0.15914543443409915,47.5049115913556,47.854616895874265,,,
16c90bf4,404,509,0.260967274464352,47.5049115913556,47.90569744597249,,,
16c90bf4,505,509,0.1944165483763201,47.5049115913556,48.084479371316306,,,
184da446,101,473,0.30280803423016095,47.48625792811839,48.05496828752643,,,
184da446,202,473,0.17393529352618825,47.48625792811839,47.832980972515855,,,
184da446,303,473,0.09472103108778789,47.48625792811839,48.01902748414376,,,
184da446,404,473,0.11099512597216521,47.48625792811839,48.13530655391121,,,
184da446,505,473,0.12963268896233288,47.48625792811839,47.71247357293869,,,
18bc8abd,101,436,0.10084516367282442,48.17201834862385,47.97477064220183,,,
18bc8abd,202,436,0.14588760082743357,48.17201834862385,47.81880733944954,,,
18bc8abd,303,436,0.10563922221467704,48.17201834862385,47.8348623853211,,,
18bc8abd,404,436,0.0922441481316507,48.17201834862385,48.0,,,
18bc8abd,505,436,0.16321320323306537,48.17201834862385,48.03211009174312,,,
18dcd5a5,101,503,0.45469956278870394,48.14314115308151,47.8051689860835,,,
18dcd5a5,202,503,0.40989474017196287,48.14314115308151,47.95228628230616,,,
18dcd5a5,303,503,0.3739521616548521,48.14314115308151,48.06958250497018,,,
18dcd5a5,404,503,0.45721610280538993,48.14314115308151,48.009940357852884,,,
18dcd5a5,505,503,0.36500212399392024,48.14314115308151,47.79324055666004,,,
1903aded,101,486,0.28655484522174135,48.148148148148145,47.91769547325103,,,
1903aded,202,486,0.23883244504677717,48.148148148148145,48.224279835390945,,,
1903aded,303,486,0.21438764554407966,48.148148148148145,48.48148148148148,,,
1903aded,404,486,0.2304357088439898,48.148148148148145,48.053497942386834,,,
1903aded,505,486,0.22431448238518484,48.148148148148145,47.915637860082306,,,
195a1a1b,101,515,0.29990406976475353,47.918446601941746,47.949514563106796,,,
195a1a1b,202,515,0.2151371683384873,47.918446601941746,48.05825242718446,,,
195a1a1b,303,515,0.29431703467796044,47.918446601941746,48.0252427184466,,,
195a1a1b,404,515,0.28654461977234835,47.918446601941746,48.067961165048544,,,
195a1a1b,505,515,0.2739545536930017,47.918446601941746,48.12621359223301,,,
19b5f2b3,101,482,0.20818236525786765,48.03941908713693,47.912863070539416,,,
19b5f2b3,202,482,0.2667960606604611,48.03941908713693,47.99792531120332,,,
19b5f2b3,303,482,0.253819289148439,48.03941908713693,47.850622406639005,,,
19b5f2b3,404,482,0.23513336832647086,48.03941908713693,47.829875518672196,,,
19b5f2b3,505,482,0.21355745798227516,48.03941908713693,47.98755186721991,,,
1a1907b4,101,532,0.29425101776223506,48.14473684210526,47.714285714285715,,,
1a1907b4,202,532,0.14419480703633325,48.14473684210526,47.9812030075188,,,
1a1907b4,303,532,0.2603335765731721,48.14473684210526,47.857142857142854,,,
1a1907b4,404,532,0.2121829794614089,48.14473684210526,47.74812030075188,,,
1a1907b4,505,532,0.26946351859732426,48.14473684210526,48.12593984962406,,,
1a8a66a6,101,501,0.19031909191909036,48.05588822355289,47.800399201596804,,,
1a8a66a6,202,501,0.12812130914975214,48.05588822355289,47.91017964071856,,,
1a8a66a6,303,501,0.12209948234780656,48.05588822355289,47.80439121756487,,,
1a8a66a6,404,501,0.21241838263395713,48.05588822355289,47.82035928143713,,,
1a8a66a6,505,501,0.2674613399706666,48.05588822355289,47.96007984031936,,,
1b9b7252,101,466,0.20320745524996814,47.88841201716738,47.84334763948498,,,
1b9b7252,202,466,0.28433282130899185,47.88841201716738,48.09012875536481,,,
1b9b7252,303,466,0.2587460761587757,47.88841201716738,47.802575107296136,,,
1b9b7252,404,466,0.2908999801974164,47.88841201716738,48.14377682403433,,,
1b9b7252,505,466,0.22882647814316748,47.88841201716738,47.84549356223176,,,
1c0ddc50,101,548,0.18577078922937995,47.80474452554745,47.917883211678834,,,
1c0ddc50,202,548,0.12844086064560717,47.80474452554745,47.93978102189781,,,
1c0ddc50,303,548,0.23404289292008787,47.80474452554745,47.90693430656934,,,
1c0ddc50,404,548,0.1587194782752379,47.80474452554745,47.87043795620438,,,
1c0ddc50,505,548,0.2658505134950681,47.80474452554745,47.943430656934304,,,
1c549ce4,101,462,0.17534655498375132,47.298701298701296,48.002164502164504,,,
1c549ce4,202,462,0.07153520749128763,47.298701298701296,48.05194805194805,,,
1c549ce4,303,462,0.08590125809925085,47.298701298701296,47.811688311688314,,,
1c549ce4,404,462,0.10607342259048563,47.298701298701296,48.073593073593074,,,
1c549ce4,505,462,0.13991036368396306,47.298701298701296,47.97186147186147,,,
1cea1afa,101,485,0.19768944135770303,47.83092783505155,47.64123711340206,,,
