archive_id,qa_id,lex,N_archive,gold_count,section,group,t,sign_exact,float_exact,delta_exact,sign_mc20,float_mc20,delta_mc20,qconc,doc_rms_group,doc_rms_complement
001be529,001be529,0,514,1,single-session-user,LOW48,0.25,1.0,1.0,0.0,1.0,1.0,0.0,0.08862526684445539,0.07125950780013503,0.11622913209612946
001be529,001be529,0,514,1,single-session-user,LOW48,0.5,1.0,1.0,0.0,,,,0.08862526684445539,0.07125950780013503,0.11622913209612946
001be529,001be529,0,514,1,single-session-user,LOW48,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.08862526684445539,0.07125950780013503,0.11622913209612946
001be529,001be529,0,514,1,single-session-user,LOW48,2.0,1.0,1.0,0.0,,,,0.08862526684445539,0.07125950780013503,0.11622913209612946
001be529,001be529,0,514,1,single-session-user,LOW48,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.08862526684445539,0.07125950780013503,0.11622913209612946
001be529,001be529,0,514,1,single-session-user,HIGH48,0.25,1.0,1.0,0.0,1.0,1.0,0.0,0.08862526684445539,0.11622913209612946,0.07125950780013503
001be529,001be529,0,514,1,single-session-user,HIGH48,0.5,1.0,1.0,0.0,,,,0.08862526684445539,0.11622913209612946,0.07125950780013503
001be529,001be529,0,514,1,single-session-user,HIGH48,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.08862526684445539,0.11622913209612946,0.07125950780013503
001be529,001be529,0,514,1,single-session-user,HIGH48,2.0,1.0,1.0,0.0,,,,0.08862526684445539,0.11622913209612946,0.07125950780013503
001be529,001be529,0,514,1,single-session-user,HIGH48,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.08862526684445539,0.11622913209612946,0.07125950780013503
001be529,001be529,0,514,1,single-session-user,FULL96,0.25,1.0,1.0,0.0,1.0,1.0,0.0,0.08862526684445539,0.09640313428446458,nan
001be529,001be529,0,514,1,single-session-user,FULL96,0.5,1.0,1.0,0.0,,,,0.08862526684445539,0.09640313428446458,nan
001be529,001be529,0,514,1,single-session-user,FULL96,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.08862526684445539,0.09640313428446458,nan
001be529,001be529,0,514,1,single-session-user,FULL96,2.0,1.0,1.0,0.0,,,,0.08862526684445539,0.09640313428446458,nan
001be529,001be529,0,514,1,single-session-user,FULL96,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.08862526684445539,0.09640313428446458,nan
00ca467f,00ca467f,1,486,2,multi-session,LOW48,0.25,1.0,1.0,0.0,1.0,1.0,0.0,0.08333355278630301,0.0709692611593161,0.11648813495192503
00ca467f,00ca467f,1,486,2,multi-session,LOW48,0.5,1.0,1.0,0.0,,,,0.08333355278630301,0.0709692611593161,0.11648813495192503
00ca467f,00ca467f,1,486,2,multi-session,LOW48,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.08333355278630301,0.0709692611593161,0.11648813495192503
00ca467f,00ca467f,1,486,2,multi-session,LOW48,2.0,1.0,1.0,0.0,,,,0.08333355278630301,0.0709692611593161,0.11648813495192503
00ca467f,00ca467f,1,486,2,multi-session,LOW48,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.08333355278630301,0.0709692611593161,0.11648813495192503
00ca467f,00ca467f,1,486,2,multi-session,HIGH48,0.25,1.0,1.0,0.0,1.0,1.0,0.0,0.08333355278630301,0.11648813495192503,0.0709692611593161
00ca467f,00ca467f,1,486,2,multi-session,HIGH48,0.5,1.0,1.0,0.0,,,,0.08333355278630301,0.11648813495192503,0.0709692611593161
00ca467f,00ca467f,1,486,2,multi-session,HIGH48,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.08333355278630301,0.11648813495192503,0.0709692611593161
00ca467f,00ca467f,1,486,2,multi-session,HIGH48,2.0,1.0,1.0,0.0,,,,0.08333355278630301,0.11648813495192503,0.0709692611593161
00ca467f,00ca467f,1,486,2,multi-session,HIGH48,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.08333355278630301,0.11648813495192503,0.0709692611593161
00ca467f,00ca467f,1,486,2,multi-session,FULL96,0.25,1.0,1.0,0.0,1.0,1.0,0.0,0.08333355278630301,0.09645237584963137,nan
00ca467f,00ca467f,1,486,2,multi-session,FULL96,0.5,1.0,1.0,0.0,,,,0.08333355278630301,0.09645237584963137,nan
00ca467f,00ca467f,1,486,2,multi-session,FULL96,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.08333355278630301,0.09645237584963137,nan
00ca467f,00ca467f,1,486,2,multi-session,FULL96,2.0,1.0,1.0,0.0,,,,0.08333355278630301,0.09645237584963137,nan
00ca467f,00ca467f,1,486,2,multi-session,FULL96,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.08333355278630301,0.09645237584963137,nan
0100672e,0100672e,2,486,2,multi-session,LOW48,0.25,1.0,0.0,1.0,1.0,0.0,1.0,0.11038619232431338,0.06632741758771774,0.11937891946758379
0100672e,0100672e,2,486,2,multi-session,LOW48,0.5,1.0,0.0,1.0,,,,0.11038619232431338,0.06632741758771774,0.11937891946758379
0100672e,0100672e,2,486,2,multi-session,LOW48,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.11038619232431338,0.06632741758771774,0.11937891946758379
0100672e,0100672e,2,486,2,multi-session,LOW48,2.0,1.0,0.5,0.5,,,,0.11038619232431338,0.06632741758771774,0.11937891946758379
0100672e,0100672e,2,486,2,multi-session,LOW48,4.0,1.0,0.5,0.5,1.0,0.5,0.5,0.11038619232431338,0.06632741758771774,0.11937891946758379
0100672e,0100672e,2,486,2,multi-session,HIGH48,0.25,1.0,0.5,0.5,1.0,0.5,0.5,0.11038619232431338,0.11937891946758379,0.06632741758771774
0100672e,0100672e,2,486,2,multi-session,HIGH48,0.5,1.0,0.5,0.5,,,,0.11038619232431338,0.11937891946758379,0.06632741758771774
0100672e,0100672e,2,486,2,multi-session,HIGH48,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.11038619232431338,0.11937891946758379,0.06632741758771774
0100672e,0100672e,2,486,2,multi-session,HIGH48,2.0,1.0,0.0,1.0,,,,0.11038619232431338,0.11937891946758379,0.06632741758771774
0100672e,0100672e,2,486,2,multi-session,HIGH48,4.0,1.0,0.0,1.0,1.0,0.0,1.0,0.11038619232431338,0.11937891946758379,0.06632741758771774
0100672e,0100672e,2,486,2,multi-session,FULL96,0.25,1.0,0.0,1.0,1.0,0.0,1.0,0.11038619232431338,0.09656772943665845,nan
0100672e,0100672e,2,486,2,multi-session,FULL96,0.5,1.0,0.0,1.0,,,,0.11038619232431338,0.09656772943665845,nan
0100672e,0100672e,2,486,2,multi-session,FULL96,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.11038619232431338,0.09656772943665845,nan
0100672e,0100672e,2,486,2,multi-session,FULL96,2.0,1.0,0.0,1.0,,,,0.11038619232431338,0.09656772943665845,nan
0100672e,0100672e,2,486,2,multi-session,FULL96,4.0,1.0,0.0,1.0,1.0,0.0,1.0,0.11038619232431338,0.09656772943665845,nan
01493427,01493427,3,487,2,knowledge-update,LOW48,0.25,1.0,0.0,1.0,1.0,0.0,1.0,0.09824844153743627,0.0757362526664496,0.11386486474214061
01493427,01493427,3,487,2,knowledge-update,LOW48,0.5,1.0,0.0,1.0,,,,0.09824844153743627,0.0757362526664496,0.11386486474214061
01493427,01493427,3,487,2,knowledge-update,LOW48,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.09824844153743627,0.0757362526664496,0.11386486474214061
01493427,01493427,3,487,2,knowledge-update,LOW48,2.0,1.0,0.5,0.5,,,,0.09824844153743627,0.0757362526664496,0.11386486474214061
01493427,01493427,3,487,2,knowledge-update,LOW48,4.0,1.0,0.5,0.5,1.0,0.5,0.5,0.09824844153743627,0.0757362526664496,0.11386486474214061
01493427,01493427,3,487,2,knowledge-update,HIGH48,0.25,1.0,0.5,0.5,1.0,0.5,0.5,0.09824844153743627,0.11386486474214061,0.0757362526664496
01493427,01493427,3,487,2,knowledge-update,HIGH48,0.5,1.0,0.5,0.5,,,,0.09824844153743627,0.11386486474214061,0.0757362526664496
01493427,01493427,3,487,2,knowledge-update,HIGH48,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.09824844153743627,0.11386486474214061,0.0757362526664496
01493427,01493427,3,487,2,knowledge-update,HIGH48,2.0,1.0,0.0,1.0,,,,0.09824844153743627,0.11386486474214061,0.0757362526664496
01493427,01493427,3,487,2,knowledge-update,HIGH48,4.0,1.0,0.0,1.0,1.0,0.0,1.0,0.09824844153743627,0.11386486474214061,0.0757362526664496
01493427,01493427,3,487,2,knowledge-update,FULL96,0.25,1.0,0.0,1.0,1.0,0.0,1.0,0.09824844153743627,0.09669846790591427,nan
01493427,01493427,3,487,2,knowledge-update,FULL96,0.5,1.0,0.0,1.0,,,,0.09824844153743627,0.09669846790591427,nan
01493427,01493427,3,487,2,knowledge-update,FULL96,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.09824844153743627,0.09669846790591427,nan
01493427,01493427,3,487,2,knowledge-update,FULL96,2.0,1.0,0.0,1.0,,,,0.09824844153743627,0.09669846790591427,nan
01493427,01493427,3,487,2,knowledge-update,FULL96,4.0,1.0,0.0,1.0,1.0,0.0,1.0,0.09824844153743627,0.09669846790591427,nan
031748ae,031748ae,4,494,2,knowledge-update,LOW48,0.25,0.5,0.5,0.0,0.5,0.5,0.0,0.058103593444538575,0.07944383834678617,0.11109368788556695
031748ae,031748ae,4,494,2,knowledge-update,LOW48,0.5,0.5,0.5,0.0,,,,0.058103593444538575,0.07944383834678617,0.11109368788556695
031748ae,031748ae,4,494,2,knowledge-update,LOW48,1.0,0.5,0.5,0.0,0.5,0.5,0.0,0.058103593444538575,0.07944383834678617,0.11109368788556695
031748ae,031748ae,4,494,2,knowledge-update,LOW48,2.0,0.5,0.5,0.0,,,,0.058103593444538575,0.07944383834678617,0.11109368788556695
031748ae,031748ae,4,494,2,knowledge-update,LOW48,4.0,0.5,0.5,0.0,0.5,0.5,0.0,0.058103593444538575,0.07944383834678617,0.11109368788556695
031748ae,031748ae,4,494,2,knowledge-update,HIGH48,0.25,0.5,0.5,0.0,0.5,0.5,0.0,0.058103593444538575,0.11109368788556695,0.07944383834678617
031748ae,031748ae,4,494,2,knowledge-update,HIGH48,0.5,0.5,0.5,0.0,,,,0.058103593444538575,0.11109368788556695,0.07944383834678617
031748ae,031748ae,4,494,2,knowledge-update,HIGH48,1.0,0.5,0.5,0.0,0.5,0.5,0.0,0.058103593444538575,0.11109368788556695,0.07944383834678617
031748ae,031748ae,4,494,2,knowledge-update,HIGH48,2.0,0.5,0.5,0.0,,,,0.058103593444538575,0.11109368788556695,0.07944383834678617
031748ae,031748ae,4,494,2,knowledge-update,HIGH48,4.0,0.5,0.5,0.0,0.5,0.5,0.0,0.058103593444538575,0.11109368788556695,0.07944383834678617
031748ae,031748ae,4,494,2,knowledge-update,FULL96,0.25,0.5,0.5,0.0,0.5,0.5,0.0,0.058103593444538575,0.09657414493353295,nan
031748ae,031748ae,4,494,2,knowledge-update,FULL96,0.5,0.5,0.5,0.0,,,,0.058103593444538575,0.09657414493353295,nan
031748ae,031748ae,4,494,2,knowledge-update,FULL96,1.0,0.5,0.5,0.0,0.5,0.5,0.0,0.058103593444538575,0.09657414493353295,nan
031748ae,031748ae,4,494,2,knowledge-update,FULL96,2.0,0.5,0.5,0.0,,,,0.058103593444538575,0.09657414493353295,nan
031748ae,031748ae,4,494,2,knowledge-update,FULL96,4.0,0.5,0.5,0.0,0.5,0.5,0.0,0.058103593444538575,0.09657414493353295,nan
06878be2,06878be2,6,443,3,single-session-preference,LOW48,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.058629467980650475,0.07004480843979204,0.11750116038185486
06878be2,06878be2,6,443,3,single-session-preference,LOW48,0.5,0.0,0.0,0.0,,,,0.058629467980650475,0.07004480843979204,0.11750116038185486
06878be2,06878be2,6,443,3,single-session-preference,LOW48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058629467980650475,0.07004480843979204,0.11750116038185486
06878be2,06878be2,6,443,3,single-session-preference,LOW48,2.0,0.0,0.0,0.0,,,,0.058629467980650475,0.07004480843979204,0.11750116038185486
06878be2,06878be2,6,443,3,single-session-preference,LOW48,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058629467980650475,0.07004480843979204,0.11750116038185486
06878be2,06878be2,6,443,3,single-session-preference,HIGH48,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.058629467980650475,0.11750116038185487,0.07004480843979204
06878be2,06878be2,6,443,3,single-session-preference,HIGH48,0.5,0.0,0.0,0.0,,,,0.058629467980650475,0.11750116038185487,0.07004480843979204
06878be2,06878be2,6,443,3,single-session-preference,HIGH48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058629467980650475,0.11750116038185487,0.07004480843979204
06878be2,06878be2,6,443,3,single-session-preference,HIGH48,2.0,0.0,0.0,0.0,,,,0.058629467980650475,0.11750116038185487,0.07004480843979204
06878be2,06878be2,6,443,3,single-session-preference,HIGH48,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058629467980650475,0.11750116038185487,0.07004480843979204
06878be2,06878be2,6,443,3,single-session-preference,FULL96,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.058629467980650475,0.09672848050199472,nan
06878be2,06878be2,6,443,3,single-session-preference,FULL96,0.5,0.0,0.0,0.0,,,,0.058629467980650475,0.09672848050199472,nan
06878be2,06878be2,6,443,3,single-session-preference,FULL96,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058629467980650475,0.09672848050199472,nan
06878be2,06878be2,6,443,3,single-session-preference,FULL96,2.0,0.0,0.0,0.0,,,,0.058629467980650475,0.09672848050199472,nan
06878be2,06878be2,6,443,3,single-session-preference,FULL96,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058629467980650475,0.09672848050199472,nan
06db6396,06db6396,7,479,2,knowledge-update,LOW48,0.25,1.0,0.5,0.5,1.0,0.5,0.5,0.08744564771977507,0.08332420220004974,0.10833748144515638
06db6396,06db6396,7,479,2,knowledge-update,LOW48,0.5,1.0,0.5,0.5,,,,0.08744564771977507,0.08332420220004974,0.10833748144515638
06db6396,06db6396,7,479,2,knowledge-update,LOW48,1.0,1.0,0.5,0.5,1.0,0.5,0.5,0.08744564771977507,0.08332420220004974,0.10833748144515638
06db6396,06db6396,7,479,2,knowledge-update,LOW48,2.0,1.0,0.5,0.5,,,,0.08744564771977507,0.08332420220004974,0.10833748144515638
06db6396,06db6396,7,479,2,knowledge-update,LOW48,4.0,1.0,0.5,0.5,1.0,0.5,0.5,0.08744564771977507,0.08332420220004974,0.10833748144515638
06db6396,06db6396,7,479,2,knowledge-update,HIGH48,0.25,1.0,0.5,0.5,1.0,0.5,0.5,0.08744564771977507,0.1083374814451564,0.08332420220004974
06db6396,06db6396,7,479,2,knowledge-update,HIGH48,0.5,1.0,0.5,0.5,,,,0.08744564771977507,0.1083374814451564,0.08332420220004974
06db6396,06db6396,7,479,2,knowledge-update,HIGH48,1.0,1.0,0.5,0.5,1.0,0.5,0.5,0.08744564771977507,0.1083374814451564,0.08332420220004974
06db6396,06db6396,7,479,2,knowledge-update,HIGH48,2.0,1.0,0.5,0.5,,,,0.08744564771977507,0.1083374814451564,0.08332420220004974
06db6396,06db6396,7,479,2,knowledge-update,HIGH48,4.0,1.0,0.5,0.5,1.0,0.5,0.5,0.08744564771977507,0.1083374814451564,0.08332420220004974
06db6396,06db6396,7,479,2,knowledge-update,FULL96,0.25,1.0,0.5,0.5,1.0,0.5,0.5,0.08744564771977507,0.09664350096657917,nan
06db6396,06db6396,7,479,2,knowledge-update,FULL96,0.5,1.0,0.5,0.5,,,,0.08744564771977507,0.09664350096657917,nan
06db6396,06db6396,7,479,2,knowledge-update,FULL96,1.0,1.0,0.5,0.5,1.0,0.5,0.5,0.08744564771977507,0.09664350096657917,nan
06db6396,06db6396,7,479,2,knowledge-update,FULL96,2.0,1.0,0.5,0.5,,,,0.08744564771977507,0.09664350096657917,nan
06db6396,06db6396,7,479,2,knowledge-update,FULL96,4.0,1.0,0.5,0.5,1.0,0.5,0.5,0.08744564771977507,0.09664350096657917,nan
06f04340,06f04340,8,503,1,single-session-preference,LOW48,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0863001216140971,0.07504839978948137,0.1140700902506393
06f04340,06f04340,8,503,1,single-session-preference,LOW48,0.5,0.0,0.0,0.0,,,,0.0863001216140971,0.07504839978948137,0.1140700902506393
06f04340,06f04340,8,503,1,single-session-preference,LOW48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0863001216140971,0.07504839978948137,0.1140700902506393
06f04340,06f04340,8,503,1,single-session-preference,LOW48,2.0,0.0,0.0,0.0,,,,0.0863001216140971,0.07504839978948137,0.1140700902506393
06f04340,06f04340,8,503,1,single-session-preference,LOW48,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0863001216140971,0.07504839978948137,0.1140700902506393
06f04340,06f04340,8,503,1,single-session-preference,HIGH48,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0863001216140971,0.11407009025063929,0.07504839978948137
06f04340,06f04340,8,503,1,single-session-preference,HIGH48,0.5,0.0,0.0,0.0,,,,0.0863001216140971,0.11407009025063929,0.07504839978948137
06f04340,06f04340,8,503,1,single-session-preference,HIGH48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0863001216140971,0.11407009025063929,0.07504839978948137
06f04340,06f04340,8,503,1,single-session-preference,HIGH48,2.0,0.0,0.0,0.0,,,,0.0863001216140971,0.11407009025063929,0.07504839978948137
06f04340,06f04340,8,503,1,single-session-preference,HIGH48,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0863001216140971,0.11407009025063929,0.07504839978948137
06f04340,06f04340,8,503,1,single-session-preference,FULL96,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0863001216140971,0.09655114655132485,nan
06f04340,06f04340,8,503,1,single-session-preference,FULL96,0.5,0.0,0.0,0.0,,,,0.0863001216140971,0.09655114655132485,nan
06f04340,06f04340,8,503,1,single-session-preference,FULL96,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0863001216140971,0.09655114655132485,nan
06f04340,06f04340,8,503,1,single-session-preference,FULL96,2.0,0.0,0.0,0.0,,,,0.0863001216140971,0.09655114655132485,nan
06f04340,06f04340,8,503,1,single-session-preference,FULL96,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0863001216140971,0.09655114655132485,nan
07741c44,07741c44,9,513,2,knowledge-update,LOW48,0.25,0.0,0.5,-0.5,0.0,0.5,-0.5,0.08803211921355844,0.06671224249718487,0.11871358995123318
07741c44,07741c44,9,513,2,knowledge-update,LOW48,0.5,0.0,0.5,-0.5,,,,0.08803211921355844,0.06671224249718487,0.11871358995123318
07741c44,07741c44,9,513,2,knowledge-update,LOW48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08803211921355844,0.06671224249718487,0.11871358995123318
07741c44,07741c44,9,513,2,knowledge-update,LOW48,2.0,0.0,0.0,0.0,,,,0.08803211921355844,0.06671224249718487,0.11871358995123318
07741c44,07741c44,9,513,2,knowledge-update,LOW48,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08803211921355844,0.06671224249718487,0.11871358995123318
07741c44,07741c44,9,513,2,knowledge-update,HIGH48,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.08803211921355844,0.11871358995123317,0.06671224249718485
07741c44,07741c44,9,513,2,knowledge-update,HIGH48,0.5,0.0,0.0,0.0,,,,0.08803211921355844,0.11871358995123317,0.06671224249718485
07741c44,07741c44,9,513,2,knowledge-update,HIGH48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08803211921355844,0.11871358995123317,0.06671224249718485
07741c44,07741c44,9,513,2,knowledge-update,HIGH48,2.0,0.0,0.5,-0.5,,,,0.08803211921355844,0.11871358995123317,0.06671224249718485
07741c44,07741c44,9,513,2,knowledge-update,HIGH48,4.0,0.0,0.5,-0.5,0.0,0.5,-0.5,0.08803211921355844,0.11871358995123317,0.06671224249718485
07741c44,07741c44,9,513,2,knowledge-update,FULL96,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.08803211921355844,0.09628977032403996,nan
07741c44,07741c44,9,513,2,knowledge-update,FULL96,0.5,0.0,0.0,0.0,,,,0.08803211921355844,0.09628977032403996,nan
07741c44,07741c44,9,513,2,knowledge-update,FULL96,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08803211921355844,0.09628977032403996,nan
07741c44,07741c44,9,513,2,knowledge-update,FULL96,2.0,0.0,0.0,0.0,,,,0.08803211921355844,0.09628977032403996,nan
07741c44,07741c44,9,513,2,knowledge-update,FULL96,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08803211921355844,0.09628977032403996,nan
07741c45,07741c45,10,527,2,knowledge-update,LOW48,0.25,0.5,0.5,0.0,0.5,0.5,0.0,0.3076335171501883,0.08430575073743525,0.10778717250206259
07741c45,07741c45,10,527,2,knowledge-update,LOW48,0.5,0.5,0.5,0.0,,,,0.3076335171501883,0.08430575073743525,0.10778717250206259
07741c45,07741c45,10,527,2,knowledge-update,LOW48,1.0,0.5,0.5,0.0,0.5,0.5,0.0,0.3076335171501883,0.08430575073743525,0.10778717250206259
07741c45,07741c45,10,527,2,knowledge-update,LOW48,2.0,0.5,0.5,0.0,,,,0.3076335171501883,0.08430575073743525,0.10778717250206259
07741c45,07741c45,10,527,2,knowledge-update,LOW48,4.0,0.5,0.5,0.0,0.5,0.5,0.0,0.3076335171501883,0.08430575073743525,0.10778717250206259
07741c45,07741c45,10,527,2,knowledge-update,HIGH48,0.25,0.5,0.5,0.0,0.5,0.5,0.0,0.3076335171501883,0.1077871725020626,0.08430575073743525
07741c45,07741c45,10,527,2,knowledge-update,HIGH48,0.5,0.5,0.5,0.0,,,,0.3076335171501883,0.1077871725020626,0.08430575073743525
07741c45,07741c45,10,527,2,knowledge-update,HIGH48,1.0,0.5,0.5,0.0,0.5,0.5,0.0,0.3076335171501883,0.1077871725020626,0.08430575073743525
07741c45,07741c45,10,527,2,knowledge-update,HIGH48,2.0,0.5,0.5,0.0,,,,0.3076335171501883,0.1077871725020626,0.08430575073743525
07741c45,07741c45,10,527,2,knowledge-update,HIGH48,4.0,0.5,0.5,0.0,0.5,0.5,0.0,0.3076335171501883,0.1077871725020626,0.08430575073743525
07741c45,07741c45,10,527,2,knowledge-update,FULL96,0.25,0.5,0.5,0.0,0.5,0.5,0.0,0.3076335171501883,0.09676139251631294,nan
07741c45,07741c45,10,527,2,knowledge-update,FULL96,0.5,0.5,0.5,0.0,,,,0.3076335171501883,0.09676139251631294,nan
07741c45,07741c45,10,527,2,knowledge-update,FULL96,1.0,0.5,0.5,0.0,0.5,0.5,0.0,0.3076335171501883,0.09676139251631294,nan
07741c45,07741c45,10,527,2,knowledge-update,FULL96,2.0,0.5,0.5,0.0,,,,0.3076335171501883,0.09676139251631294,nan
07741c45,07741c45,10,527,2,knowledge-update,FULL96,4.0,0.5,0.5,0.0,0.5,0.5,0.0,0.3076335171501883,0.09676139251631294,nan
078150f1,078150f1,11,551,3,multi-session,LOW48,0.25,0.8333333333333334,0.3333333333333333,0.5,0.8333333333333333,0.3333333333333332,0.5,0.05342313897573504,0.06841372723391236,0.11788870595560946
078150f1,078150f1,11,551,3,multi-session,LOW48,0.5,0.8333333333333334,0.3333333333333333,0.5,,,,0.05342313897573504,0.06841372723391236,0.11788870595560946
078150f1,078150f1,11,551,3,multi-session,LOW48,1.0,0.8333333333333334,0.3333333333333333,0.5,0.8333333333333333,0.3333333333333332,0.5,0.05342313897573504,0.06841372723391236,0.11788870595560946
078150f1,078150f1,11,551,3,multi-session,LOW48,2.0,0.8333333333333334,0.3333333333333333,0.5,,,,0.05342313897573504,0.06841372723391236,0.11788870595560946
078150f1,078150f1,11,551,3,multi-session,LOW48,4.0,0.8333333333333334,0.3333333333333333,0.5,0.8333333333333333,0.3333333333333332,0.5,0.05342313897573504,0.06841372723391236,0.11788870595560946
078150f1,078150f1,11,551,3,multi-session,HIGH48,0.25,0.8333333333333334,0.3333333333333333,0.5,0.8333333333333333,0.3333333333333332,0.5,0.05342313897573504,0.11788870595560946,0.06841372723391237
078150f1,078150f1,11,551,3,multi-session,HIGH48,0.5,0.8333333333333334,0.3333333333333333,0.5,,,,0.05342313897573504,0.11788870595560946,0.06841372723391237
078150f1,078150f1,11,551,3,multi-session,HIGH48,1.0,0.8333333333333334,0.3333333333333333,0.5,0.8333333333333333,0.3333333333333332,0.5,0.05342313897573504,0.11788870595560946,0.06841372723391237
078150f1,078150f1,11,551,3,multi-session,HIGH48,2.0,0.8333333333333334,0.3333333333333333,0.5,,,,0.05342313897573504,0.11788870595560946,0.06841372723391237
078150f1,078150f1,11,551,3,multi-session,HIGH48,4.0,0.8333333333333334,0.3333333333333333,0.5,0.8333333333333333,0.3333333333333332,0.5,0.05342313897573504,0.11788870595560946,0.06841372723391237
078150f1,078150f1,11,551,3,multi-session,FULL96,0.25,0.8333333333333334,0.3333333333333333,0.5,0.8333333333333333,0.3333333333333332,0.5,0.05342313897573504,0.0963799384361816,nan
078150f1,078150f1,11,551,3,multi-session,FULL96,0.5,0.8333333333333334,0.3333333333333333,0.5,,,,0.05342313897573504,0.0963799384361816,nan
078150f1,078150f1,11,551,3,multi-session,FULL96,1.0,0.8333333333333334,0.3333333333333333,0.5,0.8333333333333333,0.3333333333333332,0.5,0.05342313897573504,0.0963799384361816,nan
078150f1,078150f1,11,551,3,multi-session,FULL96,2.0,0.8333333333333334,0.3333333333333333,0.5,,,,0.05342313897573504,0.0963799384361816,nan
078150f1,078150f1,11,551,3,multi-session,FULL96,4.0,0.8333333333333334,0.3333333333333333,0.5,0.8333333333333333,0.3333333333333332,0.5,0.05342313897573504,0.0963799384361816,nan
07b6f563,07b6f563,12,524,2,single-session-preference,LOW48,0.25,0.5,0.0,0.5,0.5,0.0,0.5,0.10970155775969932,0.06485115153148296,0.12004855387877122
07b6f563,07b6f563,12,524,2,single-session-preference,LOW48,0.5,0.5,0.0,0.5,,,,0.10970155775969932,0.06485115153148296,0.12004855387877122
07b6f563,07b6f563,12,524,2,single-session-preference,LOW48,1.0,0.5,0.0,0.5,0.5,0.0,0.5,0.10970155775969932,0.06485115153148296,0.12004855387877122
07b6f563,07b6f563,12,524,2,single-session-preference,LOW48,2.0,0.5,0.0,0.5,,,,0.10970155775969932,0.06485115153148296,0.12004855387877122
07b6f563,07b6f563,12,524,2,single-session-preference,LOW48,4.0,0.5,0.0,0.5,0.5,0.0,0.5,0.10970155775969932,0.06485115153148296,0.12004855387877122
07b6f563,07b6f563,12,524,2,single-session-preference,HIGH48,0.25,0.5,0.0,0.5,0.5,0.0,0.5,0.10970155775969932,0.12004855387877122,0.06485115153148296
07b6f563,07b6f563,12,524,2,single-session-preference,HIGH48,0.5,0.5,0.0,0.5,,,,0.10970155775969932,0.12004855387877122,0.06485115153148296
07b6f563,07b6f563,12,524,2,single-session-preference,HIGH48,1.0,0.5,0.0,0.5,0.5,0.0,0.5,0.10970155775969932,0.12004855387877122,0.06485115153148296
07b6f563,07b6f563,12,524,2,single-session-preference,HIGH48,2.0,0.5,0.0,0.5,,,,0.10970155775969932,0.12004855387877122,0.06485115153148296
07b6f563,07b6f563,12,524,2,single-session-preference,HIGH48,4.0,0.5,0.0,0.5,0.5,0.0,0.5,0.10970155775969932,0.12004855387877122,0.06485115153148296
07b6f563,07b6f563,12,524,2,single-session-preference,FULL96,0.25,0.5,0.0,0.5,0.5,0.0,0.5,0.10970155775969932,0.09648141568028425,nan
07b6f563,07b6f563,12,524,2,single-session-preference,FULL96,0.5,0.5,0.0,0.5,,,,0.10970155775969932,0.09648141568028425,nan
