conv_id,question_id,category,method,seed,query_exact_code_match_fraction,min_hamming_distance,candidates_at_min_distance,top3_boundary_distance,candidates_at_top3_boundary,slots_remaining_at_boundary,top3_boundary_tie
locomo_0,locomo_0_qa0,2,NATIVE_SIGN96,,0.0,24,1,34,1,1,0
locomo_0,locomo_0_qa0,2,HAAR96_SIGN,43001.0,0.0,17,2,31,1,1,0
locomo_0,locomo_0_qa0,2,HAAR96_SIGN,43002.0,0.0,18,1,30,1,1,0
locomo_0,locomo_0_qa0,2,HAAR96_SIGN,43003.0,0.0,17,1,30,1,1,0
locomo_0,locomo_0_qa0,2,HAAR96_SIGN,43004.0,0.0,15,1,29,2,1,1
locomo_0,locomo_0_qa0,2,HAAR96_SIGN,43005.0,0.0,11,1,26,1,1,0
locomo_0,locomo_0_qa0,2,ITQ96_CENTERED,101.0,0.0,8,1,25,1,1,0
locomo_0,locomo_0_qa0,2,ITQ96_CENTERED,202.0,0.0,13,1,26,1,1,0
locomo_0,locomo_0_qa0,2,ITQ96_CENTERED,303.0,0.0,12,1,28,2,1,1
locomo_0,locomo_0_qa0,2,ITQ96_CENTERED,404.0,0.0,12,1,25,2,1,1
locomo_0,locomo_0_qa0,2,ITQ96_CENTERED,505.0,0.0,13,1,27,1,1,0
locomo_0,locomo_0_qa1,2,NATIVE_SIGN96,,0.0,30,1,33,1,1,0
locomo_0,locomo_0_qa1,2,HAAR96_SIGN,43001.0,0.0,25,1,28,1,1,0
locomo_0,locomo_0_qa1,2,HAAR96_SIGN,43002.0,0.0,20,1,24,2,2,0
locomo_0,locomo_0_qa1,2,HAAR96_SIGN,43003.0,0.0,21,1,23,2,2,0
locomo_0,locomo_0_qa1,2,HAAR96_SIGN,43004.0,0.0,21,1,25,1,1,0
locomo_0,locomo_0_qa1,2,HAAR96_SIGN,43005.0,0.0,25,2,26,3,1,1
locomo_0,locomo_0_qa1,2,ITQ96_CENTERED,101.0,0.0,22,3,22,3,3,0
locomo_0,locomo_0_qa1,2,ITQ96_CENTERED,202.0,0.0,17,1,21,1,1,0
locomo_0,locomo_0_qa1,2,ITQ96_CENTERED,303.0,0.0,18,1,23,2,1,1
locomo_0,locomo_0_qa1,2,ITQ96_CENTERED,404.0,0.0,14,1,19,1,1,0
locomo_0,locomo_0_qa1,2,ITQ96_CENTERED,505.0,0.0,19,1,23,1,1,0
locomo_0,locomo_0_qa2,3,NATIVE_SIGN96,,0.0,34,2,35,2,1,1
locomo_0,locomo_0_qa2,3,HAAR96_SIGN,43001.0,0.0,32,2,34,3,1,1
locomo_0,locomo_0_qa2,3,HAAR96_SIGN,43002.0,0.0,27,1,31,2,1,1
locomo_0,locomo_0_qa2,3,HAAR96_SIGN,43003.0,0.0,25,1,33,3,2,1
locomo_0,locomo_0_qa2,3,HAAR96_SIGN,43004.0,0.0,32,1,34,2,1,1
locomo_0,locomo_0_qa2,3,HAAR96_SIGN,43005.0,0.0,30,1,34,5,1,1
locomo_0,locomo_0_qa2,3,ITQ96_CENTERED,101.0,0.0,31,1,35,2,1,1
locomo_0,locomo_0_qa2,3,ITQ96_CENTERED,202.0,0.0,33,1,34,2,2,0
locomo_0,locomo_0_qa2,3,ITQ96_CENTERED,303.0,0.0,31,1,33,1,1,0
locomo_0,locomo_0_qa2,3,ITQ96_CENTERED,404.0,0.0,30,2,32,2,1,1
locomo_0,locomo_0_qa2,3,ITQ96_CENTERED,505.0,0.0,28,1,32,2,2,0
locomo_0,locomo_0_qa3,1,NATIVE_SIGN96,,0.0,26,1,34,1,1,0
locomo_0,locomo_0_qa3,1,HAAR96_SIGN,43001.0,0.0,24,2,25,1,1,0
locomo_0,locomo_0_qa3,1,HAAR96_SIGN,43002.0,0.0,21,2,24,1,1,0
locomo_0,locomo_0_qa3,1,HAAR96_SIGN,43003.0,0.0,20,1,26,1,1,0
locomo_0,locomo_0_qa3,1,HAAR96_SIGN,43004.0,0.0,22,2,24,1,1,0
locomo_0,locomo_0_qa3,1,HAAR96_SIGN,43005.0,0.0,21,1,24,2,1,1
locomo_0,locomo_0_qa3,1,ITQ96_CENTERED,101.0,0.0,18,1,21,1,1,0
locomo_0,locomo_0_qa3,1,ITQ96_CENTERED,202.0,0.0,19,1,20,3,2,1
locomo_0,locomo_0_qa3,1,ITQ96_CENTERED,303.0,0.0,19,2,20,1,1,0
locomo_0,locomo_0_qa3,1,ITQ96_CENTERED,404.0,0.0,19,1,22,1,1,0
locomo_0,locomo_0_qa3,1,ITQ96_CENTERED,505.0,0.0,19,1,22,3,1,1
locomo_0,locomo_0_qa4,1,NATIVE_SIGN96,,0.0,34,2,36,2,1,1
locomo_0,locomo_0_qa4,1,HAAR96_SIGN,43001.0,0.0,27,1,32,2,1,1
locomo_0,locomo_0_qa4,1,HAAR96_SIGN,43002.0,0.0,22,1,28,1,1,0
locomo_0,locomo_0_qa4,1,HAAR96_SIGN,43003.0,0.0,30,2,33,1,1,0
locomo_0,locomo_0_qa4,1,HAAR96_SIGN,43004.0,0.0,23,1,33,1,1,0
locomo_0,locomo_0_qa4,1,HAAR96_SIGN,43005.0,0.0,26,1,29,1,1,0
locomo_0,locomo_0_qa4,1,ITQ96_CENTERED,101.0,0.0,25,2,30,1,1,0
locomo_0,locomo_0_qa4,1,ITQ96_CENTERED,202.0,0.0,25,1,29,2,2,0
locomo_0,locomo_0_qa4,1,ITQ96_CENTERED,303.0,0.0,19,1,30,2,1,1
locomo_0,locomo_0_qa4,1,ITQ96_CENTERED,404.0,0.0,29,1,31,1,1,0
locomo_0,locomo_0_qa4,1,ITQ96_CENTERED,505.0,0.0,24,1,29,1,1,0
locomo_0,locomo_0_qa5,2,NATIVE_SIGN96,,0.0,30,2,32,1,1,0
locomo_0,locomo_0_qa5,2,HAAR96_SIGN,43001.0,0.0,26,1,28,2,2,0
locomo_0,locomo_0_qa5,2,HAAR96_SIGN,43002.0,0.0,23,1,28,2,1,1
locomo_0,locomo_0_qa5,2,HAAR96_SIGN,43003.0,0.0,20,1,26,3,1,1
locomo_0,locomo_0_qa5,2,HAAR96_SIGN,43004.0,0.0,23,1,26,2,2,0
locomo_0,locomo_0_qa5,2,HAAR96_SIGN,43005.0,0.0,26,2,28,1,1,0
locomo_0,locomo_0_qa5,2,ITQ96_CENTERED,101.0,0.0,26,1,27,3,2,1
locomo_0,locomo_0_qa5,2,ITQ96_CENTERED,202.0,0.0,19,1,20,2,2,0
locomo_0,locomo_0_qa5,2,ITQ96_CENTERED,303.0,0.0,23,1,26,2,1,1
locomo_0,locomo_0_qa5,2,ITQ96_CENTERED,404.0,0.0,23,1,25,2,2,0
locomo_0,locomo_0_qa5,2,ITQ96_CENTERED,505.0,0.0,22,1,25,3,1,1
locomo_0,locomo_0_qa6,2,NATIVE_SIGN96,,0.0,30,1,35,1,1,0
locomo_0,locomo_0_qa6,2,HAAR96_SIGN,43001.0,0.0,30,1,33,2,1,1
locomo_0,locomo_0_qa6,2,HAAR96_SIGN,43002.0,0.0,29,1,34,1,1,0
locomo_0,locomo_0_qa6,2,HAAR96_SIGN,43003.0,0.0,32,1,34,5,1,1
locomo_0,locomo_0_qa6,2,HAAR96_SIGN,43004.0,0.0,28,1,34,1,1,0
locomo_0,locomo_0_qa6,2,HAAR96_SIGN,43005.0,0.0,31,1,35,2,1,1
locomo_0,locomo_0_qa6,2,ITQ96_CENTERED,101.0,0.0,29,2,30,1,1,0
locomo_0,locomo_0_qa6,2,ITQ96_CENTERED,202.0,0.0,30,1,33,4,1,1
locomo_0,locomo_0_qa6,2,ITQ96_CENTERED,303.0,0.0,27,1,31,2,2,0
locomo_0,locomo_0_qa6,2,ITQ96_CENTERED,404.0,0.0,29,1,32,2,1,1
locomo_0,locomo_0_qa6,2,ITQ96_CENTERED,505.0,0.0,26,1,32,2,1,1
locomo_0,locomo_0_qa7,1,NATIVE_SIGN96,,0.0,35,2,38,2,1,1
locomo_0,locomo_0_qa7,1,HAAR96_SIGN,43001.0,0.0,36,2,37,2,1,1
locomo_0,locomo_0_qa7,1,HAAR96_SIGN,43002.0,0.0,32,3,32,3,3,0
locomo_0,locomo_0_qa7,1,HAAR96_SIGN,43003.0,0.0,34,2,35,1,1,0
locomo_0,locomo_0_qa7,1,HAAR96_SIGN,43004.0,0.0,35,2,36,3,1,1
locomo_0,locomo_0_qa7,1,HAAR96_SIGN,43005.0,0.0,33,1,36,1,1,0
locomo_0,locomo_0_qa7,1,ITQ96_CENTERED,101.0,0.0,36,3,36,3,3,0
locomo_0,locomo_0_qa7,1,ITQ96_CENTERED,202.0,0.0,32,1,34,1,1,0
locomo_0,locomo_0_qa7,1,ITQ96_CENTERED,303.0,0.0,31,1,36,3,1,1
locomo_0,locomo_0_qa7,1,ITQ96_CENTERED,404.0,0.0,36,2,37,3,1,1
locomo_0,locomo_0_qa7,1,ITQ96_CENTERED,505.0,0.0,35,1,37,1,1,0
locomo_0,locomo_0_qa8,2,NATIVE_SIGN96,,0.0,21,1,33,1,1,0
locomo_0,locomo_0_qa8,2,HAAR96_SIGN,43001.0,0.0,23,1,25,2,1,1
locomo_0,locomo_0_qa8,2,HAAR96_SIGN,43002.0,0.0,22,1,28,2,1,1
locomo_0,locomo_0_qa8,2,HAAR96_SIGN,43003.0,0.0,20,1,24,1,1,0
locomo_0,locomo_0_qa8,2,HAAR96_SIGN,43004.0,0.0,21,1,24,1,1,0
locomo_0,locomo_0_qa8,2,HAAR96_SIGN,43005.0,0.0,20,2,25,4,1,1
locomo_0,locomo_0_qa8,2,ITQ96_CENTERED,101.0,0.0,18,1,20,4,2,1
locomo_0,locomo_0_qa8,2,ITQ96_CENTERED,202.0,0.0,16,1,18,1,1,0
locomo_0,locomo_0_qa8,2,ITQ96_CENTERED,303.0,0.0,16,1,18,1,1,0
locomo_0,locomo_0_qa8,2,ITQ96_CENTERED,404.0,0.0,18,1,20,1,1,0
locomo_0,locomo_0_qa8,2,ITQ96_CENTERED,505.0,0.0,18,1,19,2,2,0
locomo_0,locomo_0_qa9,2,NATIVE_SIGN96,,0.0,26,1,35,2,1,1
locomo_0,locomo_0_qa9,2,HAAR96_SIGN,43001.0,0.0,25,1,33,3,1,1
locomo_0,locomo_0_qa9,2,HAAR96_SIGN,43002.0,0.0,22,1,31,1,1,0
locomo_0,locomo_0_qa9,2,HAAR96_SIGN,43003.0,0.0,29,1,33,2,2,0
locomo_0,locomo_0_qa9,2,HAAR96_SIGN,43004.0,0.0,33,3,33,3,3,0
locomo_0,locomo_0_qa9,2,HAAR96_SIGN,43005.0,0.0,29,1,33,3,1,1
locomo_0,locomo_0_qa9,2,ITQ96_CENTERED,101.0,0.0,26,1,31,1,1,0
locomo_0,locomo_0_qa9,2,ITQ96_CENTERED,202.0,0.0,26,1,28,1,1,0
locomo_0,locomo_0_qa9,2,ITQ96_CENTERED,303.0,0.0,28,2,31,1,1,0
locomo_0,locomo_0_qa9,2,ITQ96_CENTERED,404.0,0.0,28,1,31,2,1,1
locomo_0,locomo_0_qa9,2,ITQ96_CENTERED,505.0,0.0,24,1,30,2,2,0
locomo_0,locomo_0_qa10,2,NATIVE_SIGN96,,0.0,27,1,30,1,1,0
locomo_0,locomo_0_qa10,2,HAAR96_SIGN,43001.0,0.0,27,1,30,1,1,0
locomo_0,locomo_0_qa10,2,HAAR96_SIGN,43002.0,0.0,31,1,32,3,2,1
locomo_0,locomo_0_qa10,2,HAAR96_SIGN,43003.0,0.0,29,1,31,2,1,1
locomo_0,locomo_0_qa10,2,HAAR96_SIGN,43004.0,0.0,29,1,31,1,1,0
locomo_0,locomo_0_qa10,2,HAAR96_SIGN,43005.0,0.0,31,1,33,2,2,0
locomo_0,locomo_0_qa10,2,ITQ96_CENTERED,101.0,0.0,26,1,31,2,1,1
locomo_0,locomo_0_qa10,2,ITQ96_CENTERED,202.0,0.0,27,1,29,1,1,0
locomo_0,locomo_0_qa10,2,ITQ96_CENTERED,303.0,0.0,28,1,32,3,2,1
locomo_0,locomo_0_qa10,2,ITQ96_CENTERED,404.0,0.0,26,1,31,1,1,0
locomo_0,locomo_0_qa10,2,ITQ96_CENTERED,505.0,0.0,31,2,32,1,1,0
locomo_0,locomo_0_qa11,1,NATIVE_SIGN96,,0.0,30,1,35,3,1,1
locomo_0,locomo_0_qa11,1,HAAR96_SIGN,43001.0,0.0,27,1,30,2,1,1
locomo_0,locomo_0_qa11,1,HAAR96_SIGN,43002.0,0.0,28,2,31,1,1,0
locomo_0,locomo_0_qa11,1,HAAR96_SIGN,43003.0,0.0,27,1,29,2,1,1
locomo_0,locomo_0_qa11,1,HAAR96_SIGN,43004.0,0.0,24,1,27,2,1,1
locomo_0,locomo_0_qa11,1,HAAR96_SIGN,43005.0,0.0,28,1,31,4,1,1
locomo_0,locomo_0_qa11,1,ITQ96_CENTERED,101.0,0.0,22,2,24,1,1,0
locomo_0,locomo_0_qa11,1,ITQ96_CENTERED,202.0,0.0,21,1,28,5,1,1
locomo_0,locomo_0_qa11,1,ITQ96_CENTERED,303.0,0.0,19,1,24,1,1,0
locomo_0,locomo_0_qa11,1,ITQ96_CENTERED,404.0,0.0,22,1,27,1,1,0
locomo_0,locomo_0_qa11,1,ITQ96_CENTERED,505.0,0.0,21,1,26,1,1,0
locomo_0,locomo_0_qa12,2,NATIVE_SIGN96,,0.0,29,1,31,2,2,0
locomo_0,locomo_0_qa12,2,HAAR96_SIGN,43001.0,0.0,28,1,31,1,1,0
locomo_0,locomo_0_qa12,2,HAAR96_SIGN,43002.0,0.0,30,2,31,1,1,0
locomo_0,locomo_0_qa12,2,HAAR96_SIGN,43003.0,0.0,26,1,33,2,1,1
locomo_0,locomo_0_qa12,2,HAAR96_SIGN,43004.0,0.0,29,1,31,1,1,0
locomo_0,locomo_0_qa12,2,HAAR96_SIGN,43005.0,0.0,24,1,31,3,1,1
locomo_0,locomo_0_qa12,2,ITQ96_CENTERED,101.0,0.0,23,1,31,1,1,0
locomo_0,locomo_0_qa12,2,ITQ96_CENTERED,202.0,0.0,24,1,30,2,1,1
locomo_0,locomo_0_qa12,2,ITQ96_CENTERED,303.0,0.0,25,1,30,3,2,1
locomo_0,locomo_0_qa12,2,ITQ96_CENTERED,404.0,0.0,25,2,27,1,1,0
locomo_0,locomo_0_qa12,2,ITQ96_CENTERED,505.0,0.0,28,1,31,2,2,0
locomo_0,locomo_0_qa13,1,NATIVE_SIGN96,,0.0,32,2,33,1,1,0
locomo_0,locomo_0_qa13,1,HAAR96_SIGN,43001.0,0.0,18,1,20,2,2,0
locomo_0,locomo_0_qa13,1,HAAR96_SIGN,43002.0,0.0,21,1,25,1,1,0
locomo_0,locomo_0_qa13,1,HAAR96_SIGN,43003.0,0.0,21,1,24,1,1,0
locomo_0,locomo_0_qa13,1,HAAR96_SIGN,43004.0,0.0,18,1,21,2,2,0
locomo_0,locomo_0_qa13,1,HAAR96_SIGN,43005.0,0.0,24,2,26,1,1,0
locomo_0,locomo_0_qa13,1,ITQ96_CENTERED,101.0,0.0,13,1,19,1,1,0
locomo_0,locomo_0_qa13,1,ITQ96_CENTERED,202.0,0.0,12,2,15,1,1,0
locomo_0,locomo_0_qa13,1,ITQ96_CENTERED,303.0,0.0,16,1,18,1,1,0
locomo_0,locomo_0_qa13,1,ITQ96_CENTERED,404.0,0.0,13,2,15,2,1,1
locomo_0,locomo_0_qa13,1,ITQ96_CENTERED,505.0,0.0,16,1,20,1,1,0
locomo_0,locomo_0_qa14,3,NATIVE_SIGN96,,0.0,29,1,33,2,2,0
locomo_0,locomo_0_qa14,3,HAAR96_SIGN,43001.0,0.0,19,1,24,1,1,0
locomo_0,locomo_0_qa14,3,HAAR96_SIGN,43002.0,0.0,21,2,25,2,1,1
locomo_0,locomo_0_qa14,3,HAAR96_SIGN,43003.0,0.0,21,1,25,1,1,0
locomo_0,locomo_0_qa14,3,HAAR96_SIGN,43004.0,0.0,13,1,22,1,1,0
locomo_0,locomo_0_qa14,3,HAAR96_SIGN,43005.0,0.0,21,2,23,1,1,0
locomo_0,locomo_0_qa14,3,ITQ96_CENTERED,101.0,0.0,16,2,21,1,1,0
locomo_0,locomo_0_qa14,3,ITQ96_CENTERED,202.0,0.0,10,1,19,1,1,0
locomo_0,locomo_0_qa14,3,ITQ96_CENTERED,303.0,0.0,10,1,14,1,1,0
locomo_0,locomo_0_qa14,3,ITQ96_CENTERED,404.0,0.0,11,1,17,1,1,0
locomo_0,locomo_0_qa14,3,ITQ96_CENTERED,505.0,0.0,14,1,21,2,1,1
locomo_0,locomo_0_qa15,1,NATIVE_SIGN96,,0.0,33,3,33,3,3,0
locomo_0,locomo_0_qa15,1,HAAR96_SIGN,43001.0,0.0,23,1,32,2,2,0
locomo_0,locomo_0_qa15,1,HAAR96_SIGN,43002.0,0.0,28,1,33,1,1,0
locomo_0,locomo_0_qa15,1,HAAR96_SIGN,43003.0,0.0,26,2,31,1,1,0
locomo_0,locomo_0_qa15,1,HAAR96_SIGN,43004.0,0.0,24,1,33,2,1,1
locomo_0,locomo_0_qa15,1,HAAR96_SIGN,43005.0,0.0,25,1,34,2,1,1
locomo_0,locomo_0_qa15,1,ITQ96_CENTERED,101.0,0.0,26,1,32,2,1,1
locomo_0,locomo_0_qa15,1,ITQ96_CENTERED,202.0,0.0,28,1,31,2,2,0
locomo_0,locomo_0_qa15,1,ITQ96_CENTERED,303.0,0.0,25,1,31,2,2,0
locomo_0,locomo_0_qa15,1,ITQ96_CENTERED,404.0,0.0,27,1,32,1,1,0
locomo_0,locomo_0_qa15,1,ITQ96_CENTERED,505.0,0.0,24,1,31,2,2,0
locomo_0,locomo_0_qa16,2,NATIVE_SIGN96,,0.0,26,1,33,2,1,1
locomo_0,locomo_0_qa16,2,HAAR96_SIGN,43001.0,0.0,25,1,30,1,1,0
locomo_0,locomo_0_qa16,2,HAAR96_SIGN,43002.0,0.0,25,2,29,1,1,0
locomo_0,locomo_0_qa16,2,HAAR96_SIGN,43003.0,0.0,22,1,28,3,2,1
locomo_0,locomo_0_qa16,2,HAAR96_SIGN,43004.0,0.0,26,1,31,3,1,1
locomo_0,locomo_0_qa16,2,HAAR96_SIGN,43005.0,0.0,28,2,29,1,1,0
locomo_0,locomo_0_qa16,2,ITQ96_CENTERED,101.0,0.0,26,1,30,4,1,1
locomo_0,locomo_0_qa16,2,ITQ96_CENTERED,202.0,0.0,27,2,28,1,1,0
locomo_0,locomo_0_qa16,2,ITQ96_CENTERED,303.0,0.0,24,1,27,1,1,0
locomo_0,locomo_0_qa16,2,ITQ96_CENTERED,404.0,0.0,25,1,28,1,1,0
locomo_0,locomo_0_qa16,2,ITQ96_CENTERED,505.0,0.0,24,2,29,1,1,0
locomo_0,locomo_0_qa17,2,NATIVE_SIGN96,,0.0,21,1,32,1,1,0
locomo_0,locomo_0_qa17,2,HAAR96_SIGN,43001.0,0.0,19,1,30,1,1,0
locomo_0,locomo_0_qa17,2,HAAR96_SIGN,43002.0,0.0,18,1,33,1,1,0
locomo_0,locomo_0_qa17,2,HAAR96_SIGN,43003.0,0.0,16,1,31,1,1,0
locomo_0,locomo_0_qa17,2,HAAR96_SIGN,43004.0,0.0,26,1,31,1,1,0
locomo_0,locomo_0_qa17,2,HAAR96_SIGN,43005.0,0.0,24,1,28,1,1,0
locomo_0,locomo_0_qa17,2,ITQ96_CENTERED,101.0,0.0,15,1,32,2,1,1
locomo_0,locomo_0_qa17,2,ITQ96_CENTERED,202.0,0.0,17,1,28,2,2,0
locomo_0,locomo_0_qa17,2,ITQ96_CENTERED,303.0,0.0,14,1,27,1,1,0
locomo_0,locomo_0_qa17,2,ITQ96_CENTERED,404.0,0.0,16,1,28,1,1,0
locomo_0,locomo_0_qa17,2,ITQ96_CENTERED,505.0,0.0,14,1,30,2,1,1
locomo_0,locomo_0_qa18,1,NATIVE_SIGN96,,0.0,29,1,35,4,2,1
locomo_0,locomo_0_qa18,1,HAAR96_SIGN,43001.0,0.0,29,1,34,1,1,0
locomo_0,locomo_0_qa18,1,HAAR96_SIGN,43002.0,0.0,33,1,35,1,1,0
locomo_0,locomo_0_qa18,1,HAAR96_SIGN,43003.0,0.0,33,1,35,1,1,0
locomo_0,locomo_0_qa18,1,HAAR96_SIGN,43004.0,0.0,33,1,34,2,2,0
locomo_0,locomo_0_qa18,1,HAAR96_SIGN,43005.0,0.0,32,1,33,2,2,0
locomo_0,locomo_0_qa18,1,ITQ96_CENTERED,101.0,0.0,32,1,36,1,1,0
locomo_0,locomo_0_qa18,1,ITQ96_CENTERED,202.0,0.0,35,3,35,3,3,0
locomo_0,locomo_0_qa18,1,ITQ96_CENTERED,303.0,0.0,33,1,35,2,1,1
locomo_0,locomo_0_qa18,1,ITQ96_CENTERED,404.0,0.0,32,2,34,4,1,1
locomo_0,locomo_0_qa18,1,ITQ96_CENTERED,505.0,0.0,33,1,34,2,2,0
locomo_0,locomo_0_qa19,1,NATIVE_SIGN96,,0.0,32,1,36,2,1,1
locomo_0,locomo_0_qa19,1,HAAR96_SIGN,43001.0,0.0,29,2,33,3,1,1
locomo_0,locomo_0_qa19,1,HAAR96_SIGN,43002.0,0.0,25,1,31,2,1,1
locomo_0,locomo_0_qa19,1,HAAR96_SIGN,43003.0,0.0,26,1,32,3,1,1
locomo_0,locomo_0_qa19,1,HAAR96_SIGN,43004.0,0.0,31,1,32,2,2,0
locomo_0,locomo_0_qa19,1,HAAR96_SIGN,43005.0,0.0,28,1,32,4,1,1
locomo_0,locomo_0_qa19,1,ITQ96_CENTERED,101.0,0.0,27,2,29,1,1,0
locomo_0,locomo_0_qa19,1,ITQ96_CENTERED,202.0,0.0,25,1,30,1,1,0
locomo_0,locomo_0_qa19,1,ITQ96_CENTERED,303.0,0.0,28,1,32,1,1,0
locomo_0,locomo_0_qa19,1,ITQ96_CENTERED,404.0,0.0,23,1,30,2,1,1
locomo_0,locomo_0_qa19,1,ITQ96_CENTERED,505.0,0.0,27,1,30,1,1,0
locomo_0,locomo_0_qa20,2,NATIVE_SIGN96,,0.0,21,1,29,1,1,0
locomo_0,locomo_0_qa20,2,HAAR96_SIGN,43001.0,0.0,21,1,25,2,1,1
locomo_0,locomo_0_qa20,2,HAAR96_SIGN,43002.0,0.0,22,1,24,2,2,0
locomo_0,locomo_0_qa20,2,HAAR96_SIGN,43003.0,0.0,21,2,23,3,1,1
locomo_0,locomo_0_qa20,2,HAAR96_SIGN,43004.0,0.0,20,1,23,1,1,0
locomo_0,locomo_0_qa20,2,HAAR96_SIGN,43005.0,0.0,23,2,24,2,1,1
locomo_0,locomo_0_qa20,2,ITQ96_CENTERED,101.0,0.0,17,1,21,2,2,0
locomo_0,locomo_0_qa20,2,ITQ96_CENTERED,202.0,0.0,16,1,19,2,2,0
locomo_0,locomo_0_qa20,2,ITQ96_CENTERED,303.0,0.0,15,1,17,1,1,0
locomo_0,locomo_0_qa20,2,ITQ96_CENTERED,404.0,0.0,17,2,18,2,1,1
locomo_0,locomo_0_qa20,2,ITQ96_CENTERED,505.0,0.0,19,1,20,2,2,0
locomo_0,locomo_0_qa21,2,NATIVE_SIGN96,,0.0,28,1,32,2,2,0
locomo_0,locomo_0_qa21,2,HAAR96_SIGN,43001.0,0.0,22,1,24,2,2,0
locomo_0,locomo_0_qa21,2,HAAR96_SIGN,43002.0,0.0,20,1,24,1,1,0
locomo_0,locomo_0_qa21,2,HAAR96_SIGN,43003.0,0.0,22,1,24,1,1,0
locomo_0,locomo_0_qa21,2,HAAR96_SIGN,43004.0,0.0,20,1,25,2,1,1
locomo_0,locomo_0_qa21,2,HAAR96_SIGN,43005.0,0.0,19,1,24,1,1,0
locomo_0,locomo_0_qa21,2,ITQ96_CENTERED,101.0,0.0,13,1,19,1,1,0
locomo_0,locomo_0_qa21,2,ITQ96_CENTERED,202.0,0.0,17,1,18,3,2,1
locomo_0,locomo_0_qa21,2,ITQ96_CENTERED,303.0,0.0,14,1,17,2,2,0
locomo_0,locomo_0_qa21,2,ITQ96_CENTERED,404.0,0.0,18,1,20,1,1,0
locomo_0,locomo_0_qa21,2,ITQ96_CENTERED,505.0,0.0,15,1,17,1,1,0
locomo_0,locomo_0_qa22,3,NATIVE_SIGN96,,0.0,20,1,27,1,1,0
locomo_0,locomo_0_qa22,3,HAAR96_SIGN,43001.0,0.0,24,1,28,3,2,1
locomo_0,locomo_0_qa22,3,HAAR96_SIGN,43002.0,0.0,22,1,29,2,1,1
locomo_0,locomo_0_qa22,3,HAAR96_SIGN,43003.0,0.0,23,1,33,2,1,1
locomo_0,locomo_0_qa22,3,HAAR96_SIGN,43004.0,0.0,21,1,30,1,1,0
locomo_0,locomo_0_qa22,3,HAAR96_SIGN,43005.0,0.0,22,1,29,1,1,0
locomo_0,locomo_0_qa22,3,ITQ96_CENTERED,101.0,0.0,22,1,29,4,1,1
locomo_0,locomo_0_qa22,3,ITQ96_CENTERED,202.0,0.0,18,1,30,1,1,0
locomo_0,locomo_0_qa22,3,ITQ96_CENTERED,303.0,0.0,22,1,27,1,1,0
locomo_0,locomo_0_qa22,3,ITQ96_CENTERED,404.0,0.0,20,1,27,1,1,0
locomo_0,locomo_0_qa22,3,ITQ96_CENTERED,505.0,0.0,23,2,28,2,1,1
locomo_0,locomo_0_qa23,1,NATIVE_SIGN96,,0.0,24,1,29,1,1,0
locomo_0,locomo_0_qa23,1,HAAR96_SIGN,43001.0,0.0,25,1,29,1,1,0
locomo_0,locomo_0_qa23,1,HAAR96_SIGN,43002.0,0.0,25,1,28,1,1,0
locomo_0,locomo_0_qa23,1,HAAR96_SIGN,43003.0,0.0,25,1,28,2,1,1
locomo_0,locomo_0_qa23,1,HAAR96_SIGN,43004.0,0.0,29,3,29,3,3,0
locomo_0,locomo_0_qa23,1,HAAR96_SIGN,43005.0,0.0,28,1,31,1,1,0
locomo_0,locomo_0_qa23,1,ITQ96_CENTERED,101.0,0.0,22,1,26,1,1,0
locomo_0,locomo_0_qa23,1,ITQ96_CENTERED,202.0,0.0,19,1,28,1,1,0
locomo_0,locomo_0_qa23,1,ITQ96_CENTERED,303.0,0.0,22,1,28,1,1,0
locomo_0,locomo_0_qa23,1,ITQ96_CENTERED,404.0,0.0,29,2,30,3,1,1
locomo_0,locomo_0_qa23,1,ITQ96_CENTERED,505.0,0.0,21,1,29,1,1,0
locomo_0,locomo_0_qa24,1,NATIVE_SIGN96,,0.0,28,1,34,1,1,0
locomo_0,locomo_0_qa24,1,HAAR96_SIGN,43001.0,0.0,28,1,33,4,1,1
locomo_0,locomo_0_qa24,1,HAAR96_SIGN,43002.0,0.0,32,1,34,2,1,1
locomo_0,locomo_0_qa24,1,HAAR96_SIGN,43003.0,0.0,23,1,34,2,2,0
locomo_0,locomo_0_qa24,1,HAAR96_SIGN,43004.0,0.0,23,1,33,1,1,0
locomo_0,locomo_0_qa24,1,HAAR96_SIGN,43005.0,0.0,26,1,33,2,1,1
locomo_0,locomo_0_qa24,1,ITQ96_CENTERED,101.0,0.0,23,1,32,1,1,0
locomo_0,locomo_0_qa24,1,ITQ96_CENTERED,202.0,0.0,22,1,32,1,1,0
locomo_0,locomo_0_qa24,1,ITQ96_CENTERED,303.0,0.0,22,1,32,2,2,0
locomo_0,locomo_0_qa24,1,ITQ96_CENTERED,404.0,0.0,31,3,31,3,3,0
locomo_0,locomo_0_qa24,1,ITQ96_CENTERED,505.0,0.0,29,1,31,1,1,0
locomo_0,locomo_0_qa25,2,NATIVE_SIGN96,,0.0,31,4,31,4,3,1
locomo_0,locomo_0_qa25,2,HAAR96_SIGN,43001.0,0.0,30,3,30,3,3,0
locomo_0,locomo_0_qa25,2,HAAR96_SIGN,43002.0,0.0,24,1,26,2,2,0
locomo_0,locomo_0_qa25,2,HAAR96_SIGN,43003.0,0.0,25,2,28,3,1,1
