group,n,distribution,seed_i,seed_j,raw_frobenius,raw_normalized,signed_permutation_frobenius,signed_permutation_normalized
haar_null_shared,,,8312004,8312008,13.840407931860277,1.4125807193761122,11.926669929761488,1.2172606524379723
haar_null_shared,,,8312004,8312009,13.92233298053616,1.4209421596431366,11.874353387468535,1.2119211176994527
haar_null_shared,,,8312004,8312010,13.827522112095178,1.4112655659035303,11.78749348653535,1.2030560161829944
haar_null_shared,,,8312004,8312011,13.84293746719342,1.4128388889949681,11.852513711148791,1.2096921150689979
haar_null_shared,,,8312004,8312012,13.864390749206342,1.4150284554216217,11.836896602158639,1.2080982005571934
haar_null_shared,,,8312004,8312013,13.907235066487436,1.4194012352431462,11.859149767734399,1.2103694047581217
haar_null_shared,,,8312004,8312014,13.775769138671967,1.4059835501719185,11.808424387098635,1.2051922672762019
haar_null_shared,,,8312004,8312015,13.89428373430367,1.4180793954373332,11.862467619682851,1.2107080316046137
haar_null_shared,,,8312004,8312016,13.796204477190944,1.408069223175774,11.847967653292962,1.2092281349819998
haar_null_shared,,,8312004,8312017,13.760119625527711,1.404386328424985,11.892812987533466,1.2138051427417413
haar_null_shared,,,8312004,8312018,13.92309364591656,1.4210197947284275,11.866387793711308,1.2111081326909732
haar_null_shared,,,8312004,8312019,13.825000631711715,1.4110082183895336,11.884350482212055,1.2129414419091145
haar_null_shared,,,8312004,8312020,13.937237562757712,1.4224633521961434,11.899481828752874,1.214485778498541
haar_null_shared,,,8312005,8312006,13.724163373510168,1.4007165588205723,11.858659201336938,1.210319336534841
haar_null_shared,,,8312005,8312007,13.78603251467151,1.4070310515984688,11.798317169855343,1.2041607037359716
haar_null_shared,,,8312005,8312008,13.906650360969666,1.4193415589861325,11.864650531911748,1.2109308241510337
haar_null_shared,,,8312005,8312009,13.907519641696638,1.4194302795788123,11.832383043472179,1.2076375374027795
haar_null_shared,,,8312005,8312010,13.844539196894463,1.413002364848027,11.841877454608053,1.208606556681575
haar_null_shared,,,8312005,8312011,13.78078151624313,1.406495123815565,11.806537938866697,1.2049997324597677
haar_null_shared,,,8312005,8312012,13.867721632215872,1.4153684122452157,11.865576541809062,1.2110253346404165
haar_null_shared,,,8312005,8312013,13.83405524402153,1.4119323508886072,11.87775598667225,1.2122683940264654
haar_null_shared,,,8312005,8312014,13.86123346847238,1.4147062168060829,11.850755388660788,1.2095126570315449
haar_null_shared,,,8312005,8312015,13.990843874093464,1.427934523436367,11.860621210267388,1.2105195832327738
haar_null_shared,,,8312005,8312016,13.895975831212978,1.4182520943549641,11.847421333450027,1.2091723764465185
haar_null_shared,,,8312005,8312017,13.797944450323103,1.4082468084399382,11.847486161684294,1.209178992950472
haar_null_shared,,,8312005,8312018,13.868463633640138,1.41544414244846,11.836876466666963,1.20809614548718
haar_null_shared,,,8312005,8312019,13.751399593273945,1.4034963438598873,11.83771274285426,1.2081814975681346
haar_null_shared,,,8312005,8312020,13.919428379441161,1.4206457100352585,11.837291754127941,1.2081385305861787
haar_null_shared,,,8312006,8312007,13.878353880279972,1.4164535615192047,11.852723160260012,1.2097134918793966
haar_null_shared,,,8312006,8312008,13.857713258753343,1.4143469369061152,11.854986581413804,1.2099445013335555
haar_null_shared,,,8312006,8312009,13.88967978816122,1.4176095071518224,11.87971247667439,1.212468077451136
haar_null_shared,,,8312006,8312010,13.824877305953665,1.41099563150706,11.809136377991079,1.2052649345423685
haar_null_shared,,,8312006,8312011,13.907083508331846,1.4193857669036647,11.819860910012917,1.2063595025083536
haar_null_shared,,,8312006,8312012,13.943785311742763,1.4231316290285267,11.875824334191323,1.2120712455706881
haar_null_shared,,,8312006,8312013,13.756532868940408,1.4040202566137157,11.864924275795827,1.2109587630192087
haar_null_shared,,,8312006,8312014,13.866287898965453,1.4152220824580994,11.87652284745712,1.212142537282345
haar_null_shared,,,8312006,8312015,13.845481466975478,1.4130985348854594,11.869719930072746,1.2114482174342607
haar_null_shared,,,8312006,8312016,13.98916994571011,1.427763678836151,11.852113603044433,1.2096512792065965
haar_null_shared,,,8312006,8312017,13.887883772056961,1.41742620202577,11.813447288322749,1.2057049149856802
haar_null_shared,,,8312006,8312018,13.765614174554555,1.4049471134867546,11.83323944969225,1.2077249439966011
haar_null_shared,,,8312006,8312019,13.996099640294604,1.4284709378280402,11.862398956966112,1.2107010237454319
haar_null_shared,,,8312006,8312020,13.808301736811401,1.4093038945656113,11.872842317123558,1.211766894728176
haar_null_shared,,,8312007,8312008,13.95152475413323,1.4239215325597896,11.84149859994728,1.2085678899896763
haar_null_shared,,,8312007,8312009,13.88731798115602,1.4173684562337527,11.857645028648333,1.2102158279682516
haar_null_shared,,,8312007,8312010,14.03793699024147,1.4327409444763768,11.875639143014327,1.2120523445753337
haar_null_shared,,,8312007,8312011,13.785038220869772,1.4069295719122743,11.842359249344831,1.2086557296509859
haar_null_shared,,,8312007,8312012,13.951701577513454,1.4239395795204621,11.824379536504315,1.206820682893443
haar_null_shared,,,8312007,8312013,13.893303530718958,1.4179793538278918,11.879088847121535,1.212404428526427
haar_null_shared,,,8312007,8312014,13.8162855902644,1.4101187431964866,11.844522905475934,1.2088765568801545
haar_null_shared,,,8312007,8312015,13.897680854407499,1.4184261125560553,11.842806182646859,1.208701344590112
haar_null_shared,,,8312007,8312016,13.781121569957048,1.4065298304024083,11.852883542433256,1.2097298608164084
haar_null_shared,,,8312007,8312017,13.880730993928019,1.416696174664968,11.844231980791802,1.208846864503917
haar_null_shared,,,8312007,8312018,13.807926424143497,1.4092655893768462,11.876864828954236,1.212177440622737
haar_null_shared,,,8312007,8312019,13.952241045844353,1.4239946387764244,11.834057818094282,1.207808468371876
haar_null_shared,,,8312007,8312020,13.893510738822204,1.418000501916372,11.852360543999781,1.2096764825123132
haar_null_shared,,,8312008,8312009,13.926110677789099,1.4213277192544873,11.871341719489179,1.2116137406234484
haar_null_shared,,,8312008,8312010,13.882325703981122,1.4168589340782094,11.813291920515711,1.2056890578252761
haar_null_shared,,,8312008,8312011,13.759498946865495,1.4043229806742905,11.85354672527575,1.2097975466318367
haar_null_shared,,,8312008,8312012,13.846384190793872,1.4131906687493645,11.862002484295113,1.210660558922894
haar_null_shared,,,8312008,8312013,13.875648222921418,1.416177416521402,11.890049349714861,1.2135230801380146
haar_null_shared,,,8312008,8312014,13.930485475905733,1.4217742202175474,11.859469653187663,1.2104020529304815
haar_null_shared,,,8312008,8312015,13.750463746837141,1.403400829432897,11.819698954977476,1.2063429730417659
